id,answer,prompt,correct_answer,bert_p,bert_r,bert_f1,avg_f1_score
CORP-TAX-001,Die textgegebene Information ist nicht relevant für die Bestimmung der Körperschaftsteuer und kann daher nicht beantwortet werden.,Was ist die steuerliche Bemessungsgrundlage für die Körperschaftsteuer?,"Das Einkommen, das der unbeschränkt Steuerpflichtige innerhalb eines Kalenderjahres bezogen hat (§ 7 Abs. 1 KStG).",0.05204065889120102,0.0066000535152852535,0.030436737462878227,0.21798525750637054
CORP-TAX-002,"Es gibt keine Steuerbegrenzungen oder Regelungen, die die Behandlung von zinslosen Darlehen an Gesellschafter regeln.","Welche steuerlichen Konsequenzen hat es, wenn eine Körperschaft ein zinsloses Darlehen an ihren Gesellschafter vergibt?",Die nicht verrechneten Zinsen stellen eine verdeckte Ausschüttung dar (§ 8 Abs. 2 KStG) – das Einkommen wird um die fremdüblichen Zinsen erhöht. Grundlage der Einkommensermittlung ist § 7 Abs. 2/3 KStG. § 12 Abs. 1 Z 2 KStG kann zusätzlich greifen bei unangemessen hohen Gesellschaftervorteilen.,0.1496841460466385,0.010386408306658268,0.07850324362516403,0.21798525750637054
CORP-TAX-003,"Die Körperschaften, die sämtliche Einkünfte den Einkünften aus Gewerbebetrieb zuzurechnen sind, sind Unternehmen mit mehr als 25 % Beteiligung an Gesell ­schafter­ Geschäftsführer/innen.","Welche Körperschaften sind verpflichtet, sämtliche Einkünfte den Einkünften aus Gewerbebetrieb zuzurechnen?","Steuerpflichtige, die aufgrund ihrer Rechtsform nach unternehmensrechtlichen Vorschriften zur Rechnungslegung verpflichtet sind, rechnungslegungspflichtige Erwerbs- und Wirtschaftsgenossenschaften sowie vergleichbare ausländische Körperschaften (§ 7 Abs. 3 KStG).",0.1253241002559662,0.06608683615922928,0.09652257710695267,0.21798525750637054
CORP-TAX-004,Die Behandlung der Dividenden einer österreichischen Tochtergesellschaft (a) bei der Tochter und (b) bei der österreichischen Muttergesellschaft hängt vom Doppelbesteuerungsabkommen zwischen Österreich und dem jeweiligen Quellenstaat ab.,Wie wird eine Dividende einer österreichischen Tochtergesellschaft (a) bei der Tochter und (b) bei der österreichischen Muttergesellschaft steuerlich behandelt?,(a) Tochter: Die Ausschüttung ist Einkommensverwendung und beeinflusst das steuerpflichtige Einkommen der Tochter nicht (§ 8 Abs. 2 KStG). (b) Mutter: Die Dividende ist als Beteiligungsertrag steuerfrei – ohne Mindestquote oder Haltefrist (§ 10 Abs. 1 Z 1 KStG).,0.21922214329242706,0.0732012540102005,0.14441704750061035,0.21798525750637054
CORP-TAX-005,Die steuerliche Behandlung einer offenen von einer verdeckten Ausschüttung unterscheidet sich nicht von der einer verdeckten Ausschüttung auf Ebene der ausschüttenden Körperschaft.,Was unterscheidet die steuerliche Behandlung einer offenen von einer verdeckten Ausschüttung auf Ebene der ausschüttenden Körperschaft?,"Im Ergebnis unterscheiden sie sich nicht. Beide sind Einkommensverwendung nach § 8 Abs. 2 KStG. Bei verdeckten Ausschüttungen werden die nicht fremdüblichen Aufwendungen dem Einkommen hinzugerechnet, da keine betriebliche Veranlassung vorliegt.",0.3107764422893524,0.12357857078313828,0.2135096937417984,0.21798525750637054
CORP-TAX-006,Der maximal mögliche Verlustabzug in einem Veranlagungsjahr ist 1.095 € pro Monat. Es gibt keine Ausnahmen.,Wie hoch ist der maximal mögliche Verlustabzug in einem Veranlagungsjahr und welche Ausnahmen gibt es?,"75 % des Gesamtbetrages der Einkünfte (§ 8 Abs. 4 Z 2 lit. a KStG). Ausnahmen (volle Verrechnung): u.a. Sanierungsgewinne, Gewinne aus Insolvenzverfahren, Betriebsveräußerungsgewinne, Liquidationsgewinne und Nachversteuerungsbeträge nach § 9 Abs. 6 Z 7 KStG.",0.14679914712905884,-0.04465664550662041,0.04691886156797409,0.21798525750637054
CORP-TAX-007,"Der Text beschreibt, dass ein Mantelkauf als Sachbezug steuerfrei gestellt ist, wenn er bis 365 Euro oder Verpflegung am Arbeitsplatz liegt.",Was ist ein Mantelkauf und welche steuerliche Konsequenz hat er?,"Ein Mantelkauf liegt vor, wenn die wirtschaftliche Identität einer Körperschaft durch wesentliche Änderung der Gesellschafter- und Unternehmensstruktur auf entgeltlicher Grundlage verloren geht (§ 8 Abs. 4 Z 2 lit. c KStG). Folge: Verlustabzug steht nicht mehr zu. Ausnahme: Sanierung zur Erhaltung wesentlicher Arbeitsplätze.",0.2730761766433716,0.08537169545888901,0.17548252642154694,0.21798525750637054
CORP-TAX-008,Der Steuerrecht gibt es keine besonderen Regelungen zum Forderungsverzicht eines Gesellschafters. Daher ist es keine Steuerbegrenzung oder -pflichtung.,Was gilt bei einem Forderungsverzicht eines Gesellschafters steuerlich für die Körperschaft?,Der werthaltige Teil gilt als Einlage (§ 8 Abs. 1 KStG – außer Ansatz). Der nicht mehr werthaltige Teil ist steuerwirksam und erhöht das Einkommen der Körperschaft.,0.2008374035358429,0.13791215419769287,0.1700410395860672,0.21798525750637054
CORP-TAX-009,"Der Text gibt keine Informationen über die Verlustverrechnung von ausländischen Gruppenmitgliedern oder inländischer Gruppenmitglieder, daher kann die Frage nicht beantwortet werden.",Wie unterscheidet sich die Verlustverrechnung von ausländischen Gruppenmitgliedern von der inländischer Gruppenmitglieder?,"Bei ausländischen Mitgliedern (§ 9 Abs. 6 Z 6 KStG) werden nur die nach österreichischem Recht ermittelten Verluste (max. ausländischer Verlust) zugerechnet, begrenzt auf 75 % des österreichischen Gruppeneinkommens. Bei inländischen Mitgliedern wird das volle Ergebnis zugerechnet (§ 9 Abs. 6 Z 1 KStG).",0.177664116024971,0.023521600291132927,0.09842490404844284,0.21798525750637054
CORP-TAX-010,"Das Text zeigt keine Informationen zu Steuerumlagen zwischen Gruppenträgern und Gruppenmitgliedern, daher kann die Frage nicht beantwortet werden.",Sind Steuerumlagen zwischen Gruppenträgern und Gruppenmitgliedern steuerpflichtig?,Nein. Steuerumlagen zum Ausgleich der Wirkungen aus der Ergebniszurechnung sind gemäß § 9 Abs. 6 Z 5 KStG steuerneutral.,0.18407468497753143,0.10356119275093079,0.14415140450000763,0.21798525750637054
