id,answer
CORP-TAX-001,"Die steuerliche Bemessungsgrundlage für die Körperschaftsteuer sind die Einkünfte der Körperschaft, die in Österreich erzielt wurden. Dies umfasst Einkünfte aus Gewerbebetrieb, Einkünfte aus Vermietung und Verpachtung, Einkünfte aus Kapitalvermögen und Einkünfte aus anderen Quellen."
CORP-TAX-002,"Wenn eine Körperschaft ein zinsloses Darlehen an ihren Gesellschafter vergibt, kann dies als steuerlich bedeutsame Transaktion angesehen werden. Die Körperschaft kann die Zinsen als Betriebsausgaben absetzen, während der Gesellschafter die Zinsen als Einkünfte aus Gewerbebetrieb versteuern muss. Es ist jedoch wichtig zu beachten, dass die steuerlichen Konsequenzen je nach individuellen Umständen variieren können."
CORP-TAX-003,"Körperschaften, die gemäß § 1 Abs. 1 Z 1 KStG als Gewerbebetrieb geführt werden, sind verpflichtet, sämtliche Einkünfte den Einkünften aus Gewerbebetrieb zuzurechnen. Dies umfasst auch Einkünfte aus Vermietung und Verpachtung, Einkünfte aus Kapitalvermögen und Einkünfte aus anderen Quellen."
CORP-TAX-004,"Eine Dividende einer österreichischen Tochtergesellschaft (a) bei der Tochter wird als Einkünfte aus Gewerbebetrieb behandelt und (b) bei der österreichischen Muttergesellschaft wird sie als Einkünfte aus Gewerbebetrieb behandelt, wenn die Muttergesellschaft die Dividende als Betriebsausgaben absetzen kann."
CORP-TAX-005,"Eine offene Ausschüttung wird als Einkünfte aus Gewerbebetrieb behandelt, während eine verdeckte Ausschüttung als Betriebsausgaben abgesetzt werden kann. Eine verdeckte Ausschüttung liegt vor, wenn eine Körperschaft einen Gesellschafter begünstigt, ohne dass ein Geldbetrag übertragen wird."
CORP-TAX-006,"Der maximal mögliche Verlustabzug in einem Veranlagungsjahr beträgt 50% der Einkünfte aus Gewerbebetrieb. Es gibt jedoch Ausnahmen, wie z.B. bei der Verlustverrechnung mit ausländischen Gruppenmitgliedern."
CORP-TAX-007,"Ein Mantelkauf ist eine Transaktion, bei der eine Körperschaft ein Unternehmen kauft, ohne dass die wirtschaftlichen Risiken und Chancen übertragen werden. Die steuerliche Konsequenz ist, dass die Körperschaft die Verluste des Unternehmens nicht absetzen kann."
CORP-TAX-008,"Ein Forderungsverzicht eines Gesellschafters ist steuerlich nicht bedeutsam, da die Körperschaft keine Einkünfte aus Gewerbebetrieb erzielt hat."
CORP-TAX-009,"Die Verlustverrechnung von ausländischen Gruppenmitgliedern unterscheidet sich von der inländischer Gruppenmitglieder, da die Verluste nur innerhalb der Gruppe verrechnet werden können, wenn die Gruppenmitglieder in einem Mitgliedstaat der EU ansässig sind."
CORP-TAX-010,Steuerumlagen zwischen Gruppenträgern und Gruppenmitgliedern sind steuerpflichtig und müssen innerhalb der gesetzlichen Fristen abgeführt werden.
CORP-TAX-011,"Nein, Abschreibungen auf den niedrigeren Teilwert einer Beteiligung an einem Gruppenmitglied sind nicht abzugsfähig, da sie nicht als Betriebsausgaben anerkannt werden."
CORP-TAX-012,"Die Dividende wird steuerlich als außerbilanzielle Gewinnverwendung behandelt und ist nicht steuerpflichtig, da die Beteiligung seit 2 Jahren gehalten wird und die Beteiligung 15 % beträgt."
CORP-TAX-013,"§ 10 KStG und § 12 Abs. 1 Z 10 KStG können gleichzeitig auf denselben Konzern anwendbar sein, wenn die Beteiligungsbefreiung nach § 10 KStG erfüllt ist und die Lizenzgebühren nach § 12 Abs. 1 Z 10 KStG nicht abzugsfähig sind."
CORP-TAX-014,"Die Voraussetzungen für eine internationale Schachtelbeteiligung sind, dass die Beteiligung an einer ausländischen Gesellschaft gehalten wird, die wiederum an einer anderen ausländischen Gesellschaft beteiligt ist und diese wiederum an der ersten ausländischen Gesellschaft beteiligt ist."
CORP-TAX-015,"Veräußerungsgewinne aus internationalen Schachtelbeteiligungen werden grundsätzlich als außerbilanzielle Gewinnverwendung behandelt und sind nicht steuerpflichtig, wenn die Beteiligung seit mindestens 2 Jahren gehalten wird."
CORP-TAX-016,"Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung sind grundsätzlich als Betriebsausgabe abzugsfähig, wenn die Beteiligung an einer ausländischen Gesellschaft gehalten wird und die Zinsen nicht in der Heimat des Beteiligten steuerpflichtig sind."
CORP-TAX-017,"§ 11 KStG und § 12 KStG regeln den Betriebsausgabenabzug für Lizenzgebühren und Beteiligungen. § 11 KStG regelt den Abzug von Lizenzgebühren an eine ausländische Gesellschaft, während § 12 KStG den Abzug von Lizenzgebühren an eine konzernzugehörige Gesellschaft regelt."
CORP-TAX-018,"Ja, freiwillige Spenden zu gemeinnützigen Zwecken sind grundsätzlich abzugsfähig, wenn die Spende an eine anerkannte gemeinnützige Organisation geleistet wird."
CORP-TAX-019,"Bei einer GmbH sind die folgenden Aufwendungen nicht oder nur teilweise abzugsfähig: (a) EU-Geldbuße, (b) Spende an begünstigten Empfänger, (c) Aufsichtsratsvergütung, (d) Lizenzgebühr an konzernzugehörige Gesellschaft mit 8 % Steuerbelastung."
CORP-TAX-020,"Lizenzgebühren an eine konzernzugehörige Gesellschaft sind nicht abzugsfähig, wenn die Gesellschaft in einem Steuerparadies ansässig ist oder wenn die Lizenzgebühren nicht in der Heimat des Beteiligten steuerpflichtig sind."
CORP-TAX-021,"Der Gewinn bei rechnungslegungspflichtigen Körperschaften ist nach der Gewinnermittlungsart gemäß § 4 Abs. 1 KStG zu ermitteln, die sich aus der Bilanz oder der Gewinn- und Verlustrechnung ergibt."
CORP-TAX-022,"Bei der Prüfung der §§ 7–12 KStG sind die Aspekte der Kontinuität, der wirtschaftlichen Einheit und der finanziellen Verbindung zu prüfen. Insbesondere ist zu überprüfen, ob die GmbH 90 % der Anteile an der anderen GmbH hält und ob es eine finanzielle Verbindung zwischen den Gesellschaften gibt."
CORP-TAX-023,"Bei einer GmbH, die nach einem Verlustjahr im Folgejahr wieder Gewinn erzielt, sind die steuerlichen Schritte zu beachten, dass der Verlust aus dem Vorjahr nicht vollständig abgesetzt werden kann, sondern nur auf 75 % begrenzt ist. Der verbleibende Verlust kann auf die nächsten 5 Jahre aufgeteilt werden."
