task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,a456ada1e6a787c3,Setzt die Zuzugsbegünstigung nach den Richtlinien neben einem Zuzug aus dem Ausland auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus?,"Die Zuzugsbegünstigung nach den Richtlinien setzt nicht nur einen Zuzug aus dem Ausland, sondern auch eine Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus. Dies ergibt sich aus dem Kontext der Entwicklungshilfe und der damit verbundenen Vorhaben, die dem Dreijahresprogramm der österreichischen Entwicklungspolitik entsprechen.","Ja, so EStR 2000 Rz 8201a. Nach den Richtlinien knüpft die Zuzugsbegünstigung an den Zuzug aus dem Ausland an. Neben der Begründung eines inländischen Wohnsitzes setzt sie auch die Verlagerung des Mittelpunktes der Lebensinteressen nach Österreich voraus.",EStR 2000 Rz 8201a,,,,,,,,
2,a4d835ff04f6fa53,Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei.,"Benutzerfrage: Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei. Antwort: Die Auskunftsperson hat den Sachbezugswert als ""null"" bezeichnet. Sie hat sich nicht veranlasst, einen Sachbezug in der Regel zu erwähnen.",Nein. Das kostenlose Aufladen eines privatem E-Autos beim Arbeitgeber ist gemäß § 4c SachbezugsVO ausdrücklich mit einem Sachbezugswert von Null anzusetzen und daher steuerfrei.,§ 4c SachbezugsVO,,,,,,,,
3,a4f7cad0c12511f8,"Ein Käufer und ein Verkäufer unterzeichnen am 15. März 2025 einen Kaufvertrag über ein Grundstück. Der Vertrag enthält jedoch die aufschiebende Bedingung, dass der Käufer bis 30. Juni 2025 eine Baugenehmigung für sein geplantes Projekt erhält. Die Baugenehmigung wird am 20. Mai 2025 erteilt. Wann entsteht die Grunderwerbsteuerschuld?","Da die Erfüllung der aufschiebenden Bedingung (Baugenehmigung) vor dem Ende der Frist (30. Juni 2025) eingetreten ist, entsteht die Grunderwerbsteuerschuld mit dem Zeitpunkt der Unterzeichnung des Kaufvertrags (15. März 2025) gemäß § 8 Abs. 1 GrEStG. Die Steuer ist vom Notar oder dem Rechtsanwalt beim Abschluss des Kaufvertrags einzubehalten.","Die Steuerschuld entsteht am 20. Mai 2025. Gemäß § 8 Abs. 2 GrEStG entsteht die Steuerschuld bei einem Erwerbsvorgang, dessen Wirksamkeit vom Eintritt einer Bedingung abhängig ist, mit dem Eintritt der Bedingung. Da der Kaufvertrag unter der aufschiebenden Bedingung der Baugenehmigung stand und diese am 20. Mai 2025 erteilt wurde, entsteht zu diesem Zeitpunkt die Steuerschuld - nicht bereits bei Vertragsunterzeichnung am 15. März 2025.",§ 8 Abs. 2 GrEStG 1987,,,,,,,,
4,a4fdf97e3bcff2cf,Ein in Ungarn wohnender Arbeitnehmer übernachtet von Montag bis Donnerstag regelmäßig am österreichischen Arbeitsort und fährt nur am Wochenende heim. Kann dadurch ein gewöhnlicher Aufenthalt in Österreich entstehen?,"Ja, wenn der Arbeitnehmer regelmäßig in Österreich arbeitet und dort übernachtet, kann es zu einem gewöhnlichen Aufenthalt in Österreich kommen, unabhängig von der Tatsache, dass er in Ungarn wohnt.

Für die Bestimmung des gewöhnlichen Aufenthalts ist die Dauer der Tätigkeit in Österreich, nicht die Wohnsitzlage des Arbeitnehmers, maßgeblich.

In diesem Fall kann die Rechtsnorm des Abgaberechts (z.B. § 2 Abs 11 EStG) oder des Steuerabkommens zwischen Österreich und Ungarn (if applicable) Anwendung finden.","Ja. Wer an den Arbeitstagen am Arbeitsort übernachtet, begründet nach EStR 2000 Rz 24 dadurch einen inländischen Aufenthalt. Dauert dieser länger als sechs Monate an, tritt unbeschränkte Steuerpflicht kraft gewöhnlichen Aufenthalts nach EStR 2000 Rz 23 ein.",EStR 2000 Rz 23;EStR 2000 Rz 24,,,,,,,,
5,a4feb4451a1c980b,Welche körperschaftsspezifischen Aufwendungen gelten nach § 11 KStG als Betriebsausgaben?,2.7. Abgleichsfähige Aufwendungen ( 11 KStG) Neben den nach den Gewinnermittlu ngsvorschriften des EStG abzugsfähigen Betriebsausgaben sind,"Aufwendungen im Zusammenhang mit Einlagen nach § 8 Abs. 1 KStG (Z 1), Zuführungen zu versicherungstechnischen Rückstellungen bei Versicherungsunternehmen (Z 3) sowie Zinsen für die Fremdfinanzierung des Erwerbs von Kapitalanteilen iSd § 10 (Z 4).",§ 11 Abs. 1 KStG 1988,,,,,,,,
6,a502bd5687e251e7,Kann jemand nach österreichischem Steuerrecht mehr als einen Wohnsitz haben?,"Ja, nach österreichischem Steuerrecht kann eine natürliche Person durchaus mehr als einen Wohnsitz haben. Entscheidend ist, ob die Person eine Wohnung tatsächlich derart benutzt, dass sie als Mittelpunkt ihrer Lebensinteressen anzusehen ist. Das kann auch bei mehreren Wohnungen gleichzeitig der Fall sein. Liegen danach mehrere Wohnsitze vor, wird derjenige Ort als steuerlicher Wohnsitz behandelt, an dem sich die überwiegenden Lebensinteressen befinden. Dies beurteilt sich anhand von Tatsachen wie dem Ort der Familie, des regelmäßigen Aufenthalts oder der beruflichen Tätigkeit. Bei unklarer Lage kann es zu einer Doppelansässigkeit kommen, die dann durch ein Doppelbesteuerungsabkommen aufgelöst werden muss.",Ja. Eine natürliche Person kann nach EStR 2000 Rz 23 mehrere Wohnsitze haben.,EStR 2000 Rz 23,,,,,,,,
7,a529708caa4dd691,Zählt Krankengeld auch als Arbeitslohn?,"Schuldführung von der Kostensteuer ist, die Ermittelvermögen und Grundstellten. Die Verkommunft für diese Einheitliche Unternehmenschaften zu erfolgende Anschutzteiligkeit (§ 3 Abs 1 Ab 2 A2). Der Gesellsatz des Bundesweiszuges bei den Rechtsgesetzlich sind eine Gewinnanntnis kann nicht in dem Jahren im Förder angebendigen werden; dass es untersammen mit berufrechtige Betrifugellnach","Ja. Krankengeld aus der gesetzlichen Krankenversicherung gilt als Einkünfte aus nichtselbständiger Arbeit, wenn es wegen eines bestehenden oder früheren Dienstverhältnisses bezogen wird. Besteht kein Zusammenhang mit einem Dienstverhältnis (z. B. Krankengeld für Selbständige), ist es keine Einkunft aus nichtselbständiger Arbeit und fällt unter § 32 Z 1 EStG 1988.",§ 25 Abs. 1 Z 1 lit. c–e EStG 1988 (i.V.m. § 32 Z 1 EStG 1988),,,,,,,,
8,a5492775960ef1a7,Die Ehefrau eines Gesellschafters einer offenen Gesellschaft (OG) gewährt der OG aus ihrem privaten Ersparten ein Darlehen und erhält dafür Zinsen. Die Ehefrau selbst ist nicht an der OG beteiligt. Handelt es sich bei den Zinsen um Einkünfte aus Gewerbebetrieb nach § 23 Z 2 EStG?,"23 Z 2 EStG? Antwort: Ja. Die Ehefrau hat als Ehegattin des Gesellschafters eine Einkommens- oder Vermögensforderung gegenüber dem Gesellschafter. Sie kann daher auch gegen den Gesellschafter einen Anspruch auf Zinsen erheben. Das gilt auch für die Zinsen, die der Gesellschafter in der Höhe von Fr. 10'000.-- im Jahre 1985 bezahlt hat. Der Gesellschafter hat somit einen Anspruch auf Zinsen, wenn er die Ehefrau zur Zeit des Vertragsabschlusses als Ehegatte verpflichtet hatte.","Nein. § 23 Z 2 EStG erfasst ausschließlich Vergütungen für die Hingabe von Darlehen durch Gesellschafter, die als Mitunternehmer anzusehen sind. Da die Ehefrau eine gesellschaftsfremde Dritte ist, fällt die Darlehensgewährung nicht unter § 23 EStG, sondern führt bei ihr regulär zu Einkünften aus Kapitalvermögen.",§ 23 EStG 1988,,,,,,,,
9,a5a74c79e513b96b,"Frau Berger erhält im April 2026 einen Airdrop von 10.000 Token des Projekts ‚AlphaDAO'. Bedingung für den Airdrop war, dass sie in der Vergangenheit das AlphaDAO-Protokoll genutzt hatte. Sie hat keinerlei Gegenleistung erbracht und keinen Token-Kauf getätigt. Der Token hat zum Zeitpunkt der Gutschrift auf ihrer Wallet einen Marktwert von EUR 2 pro Token. Frau Berger hält die Token sechs Monate und verkauft sie dann zu EUR 5 pro Token. Wie ist der Airdrop steuerlich einzuordnen, und wie berechnet sich der Veräußerungsgewinn?",Der Airdrop ist kein Einkommen. Er ist nur ein Vorteil für die Verwendung des AlphaDAO-Protokolls. Der Veräußerungsgewinn ist steuerfrei. Er wird in der Steuererklärung als Einkommen angegeben. Der Marktwert wird als Einkommen berücksichtigt. Der Airdrop,"Ein Airdrop ohne Gegenleistung stellt keinen Anschaffungsvorgang dar. Die erhaltenen Token haben Anschaffungskosten von null Euro (§ 27b Abs. 3 EStG). Im Unterschied zu Staking-Rewards, die als laufende Einkünfte aus der Überlassung von Kryptowährungen erfasst werden, ist ein reiner Airdrop mangels zugrunde liegender Überlassung oder sonstiger Leistung nicht als laufende Einkünfte gemäß § 27b Abs. 2 EStG zu qualifizieren. Der Airdrop selbst löst im Zeitpunkt des Zuflusses noch keine Einkommensteuerpflicht aus. Erst die spätere Veräußerung ist steuerpflichtig: Veräußerungserlös 10.000 × EUR 5 = EUR 50.000, Anschaffungskosten EUR 0, Veräußerungsgewinn EUR 50.000, steuerpflichtig mit 27,5 % (§ 27a Abs. 1 EStG).",§ 27b Abs. 3 EStG; § 27b Abs. 1 EStG; § 27a Abs. 1 EStG,,,,,,,,
10,a5f22ebc2e5aa48a,„Ein Unternehmer beauftragt im eigenen Namen eine IT-Dienstleistung bei einem Dritten und stellt sie seinem Kunden weiter in Rechnung. Wie wird diese Leistung behandelt?“,"Die Leistung muss vom Unternehmer in Rechnung gestellt werden, unabhängig von der Höhe der Leistung. Der Steuerabzug erfolgt in Höhe der zu bezahlenden Umsatzsteuer.","„Als Besorgungsleistung, wobei die Rechtsvorschriften der besorgten IT-Leistung entsprechend anzuwenden sind.“",§ 3a Abs. 4 UStG 1994,,,,,,,,
