task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,85559116bc7ed9d4,Was ist der Gewinnermittlungszeitraum und kann davon abgewichen werden?,"Der Gewinnermittlungszeitraum in Österreich beträgt **zwei Jahre** nach Ablauf des Kalenderjahres, in dem die Einkünfte erzielt wurden. 

Dieser Zeitraum beginnt mit dem **Ende des Kalenderjahres**, in dem die Einkünfte erzielt wurden.  Er endet also zum Ende des Kalenderjahres zwei Jahre danach.

**Abweichungen vom Zeitrahmen sind möglich:**

* **Steuerpflichtige Personen können sich auf Antrag bis zu drei Jahre nach Ablauf des Zeitraums erstrecken lassen.** Dies gilt nur im Falle von **unvorhergesehenen Ereignissen**. Beispiele hierfür sind:
    * Die Einbringung eines Vermögensverhältnisses (z.B. durch einen Rechtsstreit)
    * Das Erreichen einer neuen steuerlichen Situation (z.B. Änderung der Familienlage)
* **Die Frist kann auch verlängert werden, wenn ein Steuerberater oder eine andere Person den Steuerpflichtigen bei der Erstellung seiner Einkommenssteuererklärung unterstützt.** In diesem Fall muss der Steuerberater/die Person jedoch innerhalb von sechs Monaten nach Ablauf der Frist über das Verfahren informieren.
* **Es gibt weitere Ausnahmen, z. B. bei der Abgabe von Unterlagen an die Finanzbehörde.**


Wichtig ist, dass der Steuerpflichtige alle relevanten Informationen und Unterlagen rechtzeitig vorab bereitstellt. Es empfiehlt sich daher, frühzeitig Kontakt mit der zuständigen Behörde aufzunehmen, um sicherzustellen, dass alles korrekt erledigt wird. 



Bitte beachten Sie, dass dies allgemeine","Das Wirtschaftsjahr, das sich grundsätzlich mit dem Kalenderjahr deckt (§ 7 Abs. 4 KStG). Rechnungslegungspflichtige Körperschaften und buchführende Land- und Forstwirte dürfen ein abweichendes Wirtschaftsjahr führen (§ 7 Abs. 5 KStG).",§ 7 Abs. 4–5 KStG 1988,,,,,,,,
2,85ebe14000533260,"Ein pensionierter Bäcker verkauft seine komplett eingerichtete Bäckerei samt Kundenstock an einen Nachfolger. Der Kaufpreis von 300.000 Euro wird vereinbarungsgemäß in monatlichen Raten über 10 Jahre abbezahlt. Stellen diese Zahlungen Einkünfte aus Gewerbebetrieb dar, obwohl der Bäcker nicht mehr arbeitet?","bebetrieb dar, obwohl der Bäcker nicht mehr arbeitet? Antwort: Die Rente des Bäcksers ist eine Wertschriftenrechnung, welche den Wert des Bäckereibetriebs nach dem Verkauf der Bäckerei im Zeitpunkt des Kaufes (2006) umfasst. Sie entspricht dem Wert des Betriebs, das sich bei einem solchen Kaufsvertrag ergeben würde. Das gilt auch für die Rente des Nachfolgers, der ebenfalls einen Betrag von 300.000 Euro bezahlt. Dieser Betrag entspricht dem Wert des Betriebs, das sich bei einem solchen Kauf verursacht würde. Die Rente des Nachfolgers ist daher als Wertechnikernhonorar zu qual","Ja. Gemäß § 23 Z 3 EStG gehören Veräußerungsgewinne im Sinne des § 24 ausdrücklich zu den Einkünften aus Gewerbebetrieb. Der Verkauf des gesamten Betriebs stellt eine solche Veräußerung dar, und auch die ratierliche Zuflussform ändert nichts an der Einkunftsart der daraus resultierenden Beträge.",§ 23 EStG 1988,,,,,,,,
3,864262325353147c,"""Wann gilt die Überlassung eines gleichartigen Gegenstandes anstelle des herzustellenden Gegenstandes als sonstige Leistung?""","Die Überlassung eines gleichartigen Gegenstandes anstelle des herzustellenden Gegenstandes gilt als sonstige Leistung, wenn der Unternehmer den Gegenstand nicht hergestellt, sondern stattdessen einen gleichartigen Gegenstand überlassen hat. Dies ist im § 3 Abs. 9 UStG (Umsatzsteuergesetz) geregelt. 

Nach dieser Vorschrift gilt die Überlassung eines gleichartigen Gegenstandes anstelle des herzustellenden Gegenstandes als sonstige Leistung, wenn der Unternehmer den Gegenstand nicht hergestellt, sondern stattdessen einen gleichartigen Gegenstand über","""Überläßt ein Unternehmer einem Auftraggeber, der ihm einen Stoff zur Herstellung eines Gegenstandes übergeben hat, an Stelle des herzustellenden Gegenstandes einen gleichartigen Gegenstand, wie er ihn in seinem Unternehmen aus solchem Stoff herzustellen pflegt, so gilt die Leistung des Unternehmers als sonstige Leistung (Werkleistung), wenn das Entgelt für die Leistung nach Art eines Werklohnes unabhängig vom Unterschied zwischen dem Marktpreis des empfangenen Stoffes und dem des überlassenen Gegenstandes berechnet wird.""",§ 3a Abs. 3 UStG 1994,,,,,,,,
4,864598b088107f97,Ein Unternehmer ordnet ein Bürogebäude seinem Unternehmen zu; bei Anschaffung bestand ein teilweiser Vorsteuerabzug. Später nutzt er einen Teil des Gebäudes unentgeltlich privat. Wird diese Verwendung nach § 3a Abs. 1a Z 1 einer sonstigen Leistung gegen Entgelt gleichgestellt?,"Ja, die privat genutzten Räumeteinheit des vom Unternehmer für sein Unternehmen erworbenen Bürogebäudes, für die zuvor ein teilweiser Vorsteuerabzug bestand, nach § 3a Abs. 1a Z 1 EStG als sonstige Leistung gegen Entgelt angesehen werden kann, wenn sie für privatrechtliche oder privatwirtschaftliche Zwecke genutzt werden. (§ 3 Abs. 1, § 3a Abs. 1a Z 1, § 7 Abs. 1, 3 KStG)","Nein. Zwar wird die Verwendung eines dem Unternehmen zugeordneten Gegenstandes für unternehmensfremde Zwecke grundsätzlich einer sonstigen Leistung gegen Entgelt gleichgestellt, wenn der Gegenstand zum vollen oder teilweisen Vorsteuerabzug berechtigt hat. Diese Gleichstellung gilt aber ausdrücklich nicht für die Verwendung eines dem Unternehmen zugeordneten Grundstückes.",§ 3a Abs. 1a Z 1 UStG 1994,,,,,,,,
5,86763e4ba670f94a,Wie hoch ist der maximal mögliche Verlustabzug in einem Veranlagungsjahr und welche Ausnahmen gibt es?,"10% des im Jahr vorgenommenen Einkommens (Art. 24 Abs. 3 StG). Die Ausnahme von Art. 24 Abs. 5 StG gilt für die folgenden Fälle: a) Ein Veranlagungsverfahren wegen Verletzung des Bundesgesetzes über das Steuerpfandrecht durch eine Person, die sich als Steuerverwaltung oder Steuerbehörde befindet; b) Eine Ste","75 % des Gesamtbetrages der Einkünfte (§ 8 Abs. 4 Z 2 lit. a KStG). Ausnahmen (volle Verrechnung): u.a. Sanierungsgewinne, Gewinne aus Insolvenzverfahren, Betriebsveräußerungsgewinne, Liquidationsgewinne und Nachversteuerungsbeträge nach § 9 Abs. 6 Z 7 KStG.",§ 8 Abs. 4 Z 2 lit. a–b KStG 1988,,,,,,,,
6,874094dd9088d699,"Eine Bank bietet ihren Kunden ein Paket an, das Depotführung, Verwahrung der Wertpapiere, laufende administrative Verwaltung und die Durchführung von Kauf und Verkauf derselben Wertpapiere umfasst. Die Bank macht geltend, es handle sich um einen einheitlichen Finanzumsatz im Zusammenhang mit Wertpapieren. Zu untersuchen ist, welche Bestandteile von der Befreiung erfasst werden und welche nicht.",Die Bank erbringt mit dem angebotenen Paket diverse Dienstleistungen. Die reine Depotführung und Verwahrung von Wertpapieren kann unter Umständen eine von der Umsatzsteuer befreite Finanzumsatzleistung darstellen. Andere Leistungen wie die laufende administrative Verwaltung oder die Durchführung von Kauf und Verkauf von Wertpapieren sind in der Regel steuerpflichtig. Es ist eine genaue Prüfung der einzelnen Leistungskomponenten im Hinblick auf ihre steuerliche Behandlung im Einzelfall notwendig.,"Nicht das gesamte Paket ist steuerfrei. Umsätze im Geschäft mit Wertpapieren können steuerfrei sein, die Verwahrung und Verwaltung von Wertpapieren sind jedoch ausdrücklich ausgenommen. Diese Leistungen bleiben daher auch dann steuerpflichtig, wenn sie zusammen mit begünstigten Wertpapierumsätzen angeboten werden.",§ 6 Abs. 1 Z 8 lit. f UStG 1994,,,,,,,,
7,87675b3e3a8ea616,"Ein Schweizer Unternehmer verkauft eine Maschine an einen österreichischen Kunden. Die Maschine wird in Zürich einem Spediteur übergeben, der sie im Auftrag des Verkäufers nach Graz transportiert. Der österreichische Kunde erlangt die Verfügungsmacht erst nach Ankunft in Graz. Liegt der Ort der Lieferung in Österreich, weil sich die Maschine dort bei Verschaffung der Verfügungsmacht befindet?","Ja, in diesem Fall liegt der Ort der Lieferung in Österreich, da der österreichische Kunde die Verfügungsmacht über die Maschine erst nach ihrer Ankunft in Graz erlangt. Das bedeutet, dass der Zeitpunkt der tatsächlichen Übergabe und somit der Ort der Lieferung im österreichischen Gebiet stattfindet.  Die Angabe, dass die Maschine","Nein. Wird der Gegenstand der Lieferung durch den Lieferer oder den Abnehmer befördert oder versendet, gilt die Lieferung dort als ausgeführt, wo die Beförderung oder Versendung beginnt. Bei einer Versendung beginnt diese mit der Übergabe des Gegenstandes an den Spediteur, Frachtführer oder Verfrachter. Daher liegt der Ort der Lieferung in Zürich und nicht in Graz.",§ 3 Abs. 8 UStG 1994,,,,,,,,
8,8772419afa61366c,"Ein ehemaliger Arbeiter bezieht eine Alterspension von der Pensionsversicherungsanstalt (PVA). Er ist der Meinung, dass dies kein ""Arbeitseinkommen"" mehr sei, da er nicht mehr aktiv arbeitet. Fallen diese Bezüge unter § 25 EStG?","Ja, das Bezug zu den Alterspensionen fallen unter § 25 EStG. Dieser Satz besagt, dass es sich um ""Arbeitseinkommen"" handelt, wenn man als Arbeitnehmer oder Dienstleister bezahlt wird. Da der ehemalige Arbeiter keine aktive Arbeitslosigkeit mehr hat, kann er davon ausgehen, dass seine Bezüge unter dem § 25 EStG liegen.

Falls",Ja. Bezüge aus der gesetzlichen Sozialversicherung sowie aus gesetzlichen Versorgungseinrichtungen der Körperschaften öffentlichen Rechts gelten gesetzlich als Einkünfte aus nichtselbständiger Arbeit.,§ 25 Abs. 1 Z 3 lit. a EStG,,,,,,,,
9,877f008b65522de3,Was zählt zu den Einkünften aus nichtselbstständiger Arbeit (§ 25 EStG)?,"Löhne und Gehälter, b) Beiträge zur Unfallversicherung, c) Beiträge zur Pensionskasse, d) Beiträge zur Krankenversicherung, e) Beiträge zur Sozialversicherung, f) Beiträge zur Unfallversicherung der Angestellten, g) Beiträge zur Pensionskasse der Angestellten, h) Beiträge zur Krankenversicherung der Angestellten, i) Beiträge zur Sozialversicherung der Angestellten, 2. Vergütungen für Tätigkeiten, die nicht als unselbständige Arbeit anzusehen sind, insbesondere: a) Provisionen, b) Aufwandsentschädigungen, c) Vergütungen für die Übernahme von Verantwortung, d) Vergütungen für die Übernahme von Verantwortung in einer Gesellschaft.","Bezüge aus einem bestehenden oder früheren Dienstverhältnis (Löhne, Gehälter, Pensionen).",EStG § 25,,,,,,,,
10,8781dd7da67e7f40,Eine in Deutschland ansässige GmbH schließt das Umsatzgeschäft über eine Ware über ihre im Inland gelegene Zweigniederlassung in eigenem Namen ab; die Ware wird anschließend in die Schweiz verbracht. Ist diese Zweigniederlassung ausländischer Abnehmer iSd § 7?,"Nein, die Zweigniederlassung ist nicht ausländischer Abnehmer nach § 7 des Umsatzsteuergesetzes (UStG) 1994. Die relevanten Paragraphen sind: [UStG 1994 § 3] (9) Absatz 9, Gelangt der Gegenstand der Lieferung bei der Beförderung oder Versendung an den Abnehmer oder in dessen Auftrag an einen Dritten aus dem Drittlandsgebiet in das Gebiet eines Mitgliedstaates, so ist diese Lieferung als im Einfuhrland ausgeführt zu behandeln, wenn der Lieferer oder sein",Nein. Eine im Inland befindliche Zweigniederlassung ist nach § 7 Abs. 2 lit. b nicht ausländischer Abnehmer; daher trägt § 7 Abs. 1 Z 2 nicht.,§ 7 Abs. 1 Z 2 UStG 1994; § 7 Abs. 2 lit. b UStG 1994,,,,,,,,
