task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,3a0c4918a8534176,Was ist der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag?,"Der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag liegt in der Behandlung der Einkünfte und der Umsatzsteuerpflicht.

Bei einem **Dienstvertrag** (§ 1151 ABGB) werden die Einkünfte des Dienstnehmers als Einkünfte aus nichtselbstständiger Arbeit (§ 25 EStG 1988) behandelt. Der Dienstgeber hat Lohnsteuer und Sozialversicherungsbeiträge abzuführen.

Bei einem **Werkvertrag** (§ 1165 ABGB) werden die Einkünfte des Werkunternehmers als Einkünfte aus selbstständiger","Beim Werkvertrag wird ein Erfolg geschuldet (selbstständig), beim Dienstvertrag die Arbeitskraft (unselbstständig).",EStG § 47 / ASVG § 4,,,,,,,,
2,3a2fdc1b35b69314,"A in Polen verkauft Waren an B in Tschechien, B verkauft dieselben Waren weiter an C in Österreich. Die Ware wird unmittelbar von Polen nach Österreich befördert. B organisiert die Beförderung und teilt A seine polnische Umsatzsteuer-Identifikationsnummer mit, also jene des Mitgliedstaats, aus dem die Gegenstände versendet werden. Welcher Lieferung wird die Beförderung zugeordnet?","Die Beförderung wird der Lieferung von A an B zugeordnet, da A die Ware direkt an B liefert und B die Beförderung organisiert hat. Die Umsatzsteuer-Identifikationsnummer, die B an A weitergegeben hat, ist für die Lieferung zwischen A und B relevant, nicht für die Beförderung.","Die Beförderung wird der Lieferung durch den Zwischenhändler B zugeordnet, also der Lieferung B an C. Teilt der Zwischenhändler seinem Lieferer die UID des Abgangsmitgliedstaats mit, greift § 3 Abs. 15 Z 1 lit. b; die davorliegende Lieferung A an B gilt dann dort als ausgeführt, wo die Beförderung beginnt.","§ 3 Abs. 15 Z 1 lit. b UStG 1994, § 3 Abs. 15 Z 3 UStG 1994, § 3 Abs. 15 Z 6 UStG 1994",,,,,,,,
3,3b18e1b8d26ff322,"Was sind ""beitragsfreie Bezüge"" im Sinne des ASVG?","Im Sinne des Allgemeinen Sozialversicherungsgesetzes (ASVG) sind beitragsfreie Bezüge Bezüge, die von der Beitragspflicht befreit sind, wie z.B. die Bezüge von Pensionären, Rentnern, Behinderten und Witwen/Witwern, die aufgrund eines Versorgungsbezugs oder einer Rente beitragsfrei sind.","Bezüge, die zwar Arbeitslohn sind, aber nicht der Sozialversicherungspflicht unterliegen (z.B. Schmutzzulagen).",ASVG § 49 Abs. 3,,,,,,,,
4,3bc03e072ff5790d,"Ein gemeinnütziger Sportverein erhebt Teilnahmeentgelte für Trainingseinheiten, Wettkampfbetreuung und Nachwuchsförderung. Daneben betreibt derselbe Verein einen kommerziellen Fanshop und veranstaltet gegen Entgelt ein sommerliches Musikfestival ohne sportlichen Inhalt. Der Verein argumentiert, wegen seiner Gemeinnützigkeit müssten sämtliche Tätigkeiten von der Steuerbefreiung erfasst sein. Es ist die Reichweite der sportbezogenen Befreiung abzugrenzen.","Der Verein argumentiert, dass die Befreiung nur für sportbezogene Tätigkeiten gelten. Die übrigen Aktivitäten (Fanshop und Musikfestival) sind nicht sportbezogen und deshalb nicht unter die Befreiung aus Steuerpflicht fallen.","Steuerfrei sind nicht automatisch alle Umsätze des Vereins. Die Befreiung erfasst nur Leistungen, die unmittelbar der Förderung des Sports dienen. Umsätze aus dem wirtschaftlichen Geschäftsbetrieb, die diesen unmittelbaren Sportbezug nicht haben, fallen nicht darunter.",§ 6 Abs. 1 Z 14 UStG 1994,,,,,,,,
5,3c32cc019ddd2688,"Ein Unternehmer erfüllt die Voraussetzungen der Kleinunternehmerbefreiung zunächst. Im laufenden Kalenderjahr steigt sein maßgeblicher Umsatz über die Grenze hinaus. Die Überschreitung beträgt 9 %. Zusätzlich erzielt er Umsätze, die nach anderen Befreiungstatbeständen des § 6 Abs. 1 steuerfrei sind. Streitpunkt ist, ob die 10 Prozent Toleranz unter Einbeziehung oder unter Ausklammerung dieser anderen steuerfreien Umsätze zu berechnen ist.","In diesem Fall ist die **Toleranz**  der 10 % laut § 6 Abs. 1 Z 28 EStG anzuwenden. 

Der Unternehmer darf die Steuerbefreiung **nur** dann nutzen, wenn seine umsatzbedingte Steuerfreiheit **nach § 6 Abs. 1 Z 28**  in Bezug auf die 10% Toleranz **verfügbar** ist.


Bitte beachten Sie, dass dies eine allgemeine Interpretation ist und spezifische rechtliche Beratung immer notwendig ist.","Die Befreiung bleibt bis zum Jahresende anwendbar, wenn die maßgebliche Grenze um nicht mehr als 10 % überschritten wird. Bei der Grenzberechnung bleiben die nach § 6 Abs. 1 steuerfreien Umsätze außer Ansatz. Maßgeblich ist daher nur der relevante Umsatz im Sinn der Kleinunternehmerregelung.",§ 6 Abs. 1 Z 27 UStG 1994,,,,,,,,
6,3c56220a646e3d8e,"Dient ein DBA aus österreichischer Sicht dazu, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden?","Ja, ein DBA (Database Administrator) kann in der Lage sein, eine mehrfache Besteuerung derselben Einkünfte zu vermeiden. Dies geschieht durch die Verwendung effizienter Datenbankstrategien und -architekturen, die die Berechnung und Verwaltung von Einkünften effizienter machen. Ein gut organisiertes Datenbanksystem kann auch die Auswirkungen von Steuern auf den Geschäftsinhaber minimieren.",Ja. Der Vermeidung einer mehrfachen Besteuerung derselben Einkünfte dienen nach EStR 2000 Rz 32 insbesondere die zwischenstaatlichen Abkommen zur Vermeidung der Doppelbesteuerung.,EStR 2000 Rz 32,,,,,,,,
7,3c786ac5bef9b858,"Ein Arbeitgeber übernimmt die Kosten für ein Masterstudium eines Angestellten, das in engem Zusammenhang mit dessen beruflicher Tätigkeit steht. Muss der Angestellte die übernommenen Studiengebühren als Sachbezug versteuern?","Nein, der Angestellte muss die übernommenen Studiengebühren nicht als Sachbezug versteuern, da sie nach dem PauschV für Erwachsenenbildung als Aufwandsentschädigung angesehen werden können (§ 1 PauschV).","Nein. Vom Arbeitgeber übernommene Kosten für Aus- und Fortbildungsmaßnahmen, die im betrieblichen Interesse liegen, stellen keinen steuerpflichtigen Vorteil aus dem Dienstverhältnis dar.",§ 26 Z 3 EStG,,,,,,,,
8,3d7a8e74b58e4a6b,"Ein ausgezeichneter Nachhilfelehrer baut sein Einzelunternehmen stark aus. Er unterrichtet selbst gar nicht mehr, sondern beschäftigt mittlerweile 20 angestellte Lehrer, für die er lediglich die Terminplanung und Abrechnung übernimmt. Er meint, Unterrichten sei ein freier Beruf. Liegt Gewerbebetrieb vor?","Der Nachhilfelehrer unterrichtet nicht mehr und beschäftigt sich mit der Planung und der Abrechnung der Unterrichtsverträge. Dies entspricht dem Definitionen des Gewerbes ""Unterrichtsberufe"".","Ja, es liegt nun ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Eine unterrichtende Tätigkeit ist nur dann selbstständige Arbeit (freier Beruf), wenn der Steuerpflichtige selbst unterrichtet oder aufgrund seiner Fachkenntnisse leitend und eigenverantwortlich tätig wird. Beschränkt sich seine Tätigkeit auf die reine kaufmännische Organisation fremder Arbeitskräfte, kippt die Einkunftsart in einen Gewerbebetrieb.",§ 23 EStG 1988,,,,,,,,
9,3db8de8a7882d804,"Ein Arbeitnehmer nutzt seinen privaten PKW für eine Dienstreise und erhält vom Arbeitgeber 0,42 € pro gefahrenem Kilometer (amtliches Kilometergeld). Muss er diese Entschädigung versteuern?","Das amtliche Kilometergeld von 0,42 € pro gefahrenem Kilometer ist gemäß § 3 Abs. 1 Z 16 EStG 1988 steuerfrei, wenn es für eine Dienstreise gewährt wird. Dies gilt jedoch nur, wenn die Entschädigung den amtlichen Kilometergeldsatz nicht übersteigt.

Gemäß § 3 Abs. 1 Z 16 EStG 1988 sind ""die Vergütungen, die Arbeitnehmer für ihre Dienstreisen erhalten, soweit sie die höchsten Ansprüche nicht übersteigen, die beamteten Dienstnehmern zustehen"" steuerfrei.

Da der Arbeitnehmer in diesem Fall genau den amtlichen Kilometergeldsatz von 0,42 € pro Kilometer erhält, ist diese Entschädigung steuerfrei. Der Arbeitnehmer muss diese Entschädigung daher nicht versteuern.","Nein. Vergütungen des Arbeitgebers an den Arbeitnehmer für die Benutzung des eigenen Fahrzeuges für Dienstfahrten gehören nicht zu den Einkünften aus nichtselbständiger Arbeit, soweit sie das amtliche Kilometergeld nicht übersteigen.",§ 26 Z 4 EStG,,,,,,,,
10,3e4a5992cac97b39,"Ein ausländisches Beratungsunternehmen erbringt kaufmännische Beratung in Österreich, ohne dort Betriebsstätte oder ständigen Vertreter zu haben. Sind diese Einkünfte dennoch in Österreich steuerpflichtig?","Ja, diese Einkünfte sind in Österreich steuerpflichtig. Das liegt am Paragraphen [EStG 1988 § 1](4) Absatz 4, welcher besagt, dass Staatsangehörige von Mitgliedstaaten der Europäischen Union oder eines anderen Staates, bei dem das Abkommen über den Europäischen Wirtschaftsraum angewendet wird, als unbeschränkt steuerpflichtig behandelt werden, wenn sie im Inland weder einen Wohnsitz noch einen gewöhnlichen Aufenthalt haben und inländische Einkünfte im Sinne des § 98 haben. Die Bedingungen für die",Ja. Nach § 98 Abs. 1 Z 3 EStG 1988 sind Einkünfte aus kaufmännischer oder technischer Beratung im Inland auch ohne inländische Betriebsstätte und ohne ständigen Vertreter steuerpflichtig.,§ 98 Abs. 1 Z 3 EStG 1988,,,,,,,,
