task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,b2777c1fc1069c7b,"Ein ausgezeichneter Nachhilfelehrer baut sein Einzelunternehmen stark aus. Er unterrichtet selbst gar nicht mehr, sondern beschäftigt mittlerweile 20 angestellte Lehrer, für die er lediglich die Terminplanung und Abrechnung übernimmt. Er meint, Unterrichten sei ein freier Beruf. Liegt Gewerbebetrieb vor?","Ja, das Gewerbebetrieb liegt vor. Das Unternehmen des Nachhilflehrers ist eine Einrichtung, die wirtschaftlich selbständig ist und ausschließlich oder überwiegend einer nachhaltigen privatwirtschaftlichen Tätigkeit von wirtschaftlichem Gewicht dient. Es ist auch klar, dass die Tätigkeit der Einrichtung als Gewerbebetrieb gilt. Die Tatsache, dass der Nachhilflehrer selbst nicht mehr unterrichtet, sondern nur die Terminplanung und Abrechnung übernimmt, ist irrelevant. Es ist entscheidend, dass die Tätigkeit in einem gewerblichen Sinne durchgeführt wird und wirtschaftliche E","Ja, es liegt nun ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Eine unterrichtende Tätigkeit ist nur dann selbstständige Arbeit (freier Beruf), wenn der Steuerpflichtige selbst unterrichtet oder aufgrund seiner Fachkenntnisse leitend und eigenverantwortlich tätig wird. Beschränkt sich seine Tätigkeit auf die reine kaufmännische Organisation fremder Arbeitskräfte, kippt die Einkunftsart in einen Gewerbebetrieb.",§ 23 EStG 1988,2,2,2,2,3,0,"[EStG § 23 Z 1] Einkünfte aus einer selbständigen, nachhaltigen Betätigung, die mit Gewinnabsicht unternommen wird und sich als Beteiligung am allgemeinen wirtschaftlichen Verkehr darstellt, wenn die Betätigung weder als Ausübung der Land- und Forstwirtschaft noch als selbständige Arbeit anzusehen ist.","Conclusion stimmt grundsätzlich, aber das zentrale Kriterium wird genau falsch herum interpretiert. Es wird gesagt, dass es irrelevant sei, dass er selbst nicht mehr unterrichtet, obwohl genau das der entscheidende Punkt bei der Abgrenzung freier Beruf vs. Gewerbebetrieb ist. Kein Paragraph genannt und die Sprache klingt eher nach Betrieb gewerblicher Art als nach § 23 EStG. Das eigentliche Abgrenzungskriterium fehlt komplett und die Antwort bricht auch noch mitten im Satz ab."
2,b3ad670865123e1a,Wann ist eine Sicherheitseinrichtung für Registrierkassen verpflichtend?,"wort: Die Sicherheitseinrichtungen sind für Registrierkassen verpflichtet, wenn sie sich in der Lage befinden, die Registrierkasse zu überprüfen. 1.2 Das Bundesgericht hat im Urteil 4A_308/2015 vom 29. Januar 2016 entschieden, dass die Sicherheitsbehörden des Kantons Zürich als Sicherheitseinrichtungen für Registrierkassen verpflichtet seien (nachfolgend: 4A_308/2015). Es hat festgestellt, dass die Sicherheitsbehörde des Kantons Zürich bei der Überprüfung der Registrierkasse nicht nur die",Seit 1. April 2017 muss jede Registrierkasse über einen Manipulationsschutz (Signatur) verfügen.,RKS-V § 6,0,0,0,0,1,1,[RKS-V § 6] Die Inbetriebnahme der Sicherheitseinrichtung für die Registrierkasse besteht aus der Einrichtung des Datenerfassungsprotokolls (§ 7) und der Ablage der Kassenidentifikationsnummer als Bestandteil der zu signierenden Daten des ersten Barumsatzes mit Betrag Null (0) (Startbeleg) im Datenerfassungsprotokoll.,"Komplette Halluzination. Es wird ein Schweizer Bundesgerichtsurteil und Kanton Zürich zitiert, obwohl die Frage zum österreichischen Registrierkassenrecht geht. Kein Bezug zur RKS V oder österreichischem Recht. Die eigentliche Frage wird damit praktisch gar nicht beantwortet."
3,b3cbcc2e8e664fee,Ein in Deutschland ansässiger beschränkt steuerpflichtiger Arbeitnehmer erzielt Bezüge aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 EStG 1988 und teilt dem Arbeitgeber unmittelbar zusammenhängende Werbungskosten vor Auszahlung mit. Kann der Arbeitgeber diese Werbungskosten bereits beim Lohnsteuerabzug abziehen?,"Ja, der Arbeitgeber kann die Werbungskosten beim Lohnsteuerabzug abziehen, wenn sie insgesamt mehr als 132 Euro pro Jahr sind.","Ja, nach § 70 Abs. 2 Z 2 EStG 1988. Bei solchen Bezügen können unmittelbar zusammenhängende Werbungskosten abgezogen werden, wenn sie ein in einem EU- oder EWR-Staat ansässiger beschränkt steuerpflichtiger Arbeitnehmer dem Arbeitgeber vor Zufließen der Bezüge schriftlich mitteilt. Die Lohnsteuer beträgt dann 20% der zugeflossenen Einkünfte bis 20.000 Euro und 25% für den übersteigenden Teil.",§ 70 Abs. 2 Z 2 EStG 1988,2,0,1,1,4,1,"[EStG § 70 Abs. 2 Z 2] Bei Bezügen als Arbeitnehmer aus einer Tätigkeit im Sinne des § 99 Abs. 1 Z 1 mit 20% des vollen Betrages dieser Bezüge. Mit den Bezügen unmittelbar zusammenhängende Werbungskosten können vom vollen Betrag der Bezüge abgezogen werden, wenn sie ein in einem Mitgliedstaat der Europäischen Union oder Staat des Europäischen Wirtschaftsraumes ansässiger beschränkt steuerpflichtiger Arbeitnehmer dem Arbeitgeber vor Zufließen der Bezüge schriftlich mitteilt. Zieht der Arbeitgeber diese Werbungskosten ab, beträgt die Lohnsteuer 20% von den zugeflossenen Einkünften, soweit diese einen Betrag von 20 000 Euro im Kalenderjahr nicht übersteigen; für den übersteigenden Teil beträgt die Lohnsteuer 25%.","Grundantwort Ja passt, aber die 132 Euro Grenze taucht weder in der Reference noch im bereitgestellten Paragraphen auf und wirkt erfunden. Die eigentlichen Voraussetzungen wie EU oder EWR Ansässigkeit, schriftliche Mitteilung und die 20 bzw. 25 Prozent Steuersätze fehlen komplett. Kein echter Bezug zum Paragraphen."
4,b3d14c21fae88689,"Eine Unternehmensstiftung zahlt ehemaligen Mitarbeitern, die über 30 Jahre beschäftigt waren, jährlich einen „Treuebonus“. Ist das steuerpflichtig?","wort: Ja. A.- Die Steuerverwaltung des Kantons Zürich veranlagte A., B. und C. für den Jahresabschluss 1985 mit einer Steuer von Fr. 2'476.--. Sie stellte fest, dass die beiden ersten Mitarbeiter der Unternehmung in der Zeit vom 1. Januar bis 31. Dezember 1985 als ""Stiefleuten"" im Sinne von Art. 1 Abs. 1 lit. a des Bundesgesetzes über die Steuerpflichtige (BStP) bezeichnet worden seien; sie hätten sich somit als Steuerpflichtige ausgewiesen. Dagegen habe die zweite Mitarbeiterin,","Ja. Solche Zahlungen einer betrieblichen Privatstiftung, die in Zusammenhang mit früheren Dienstverhältnissen stehen, gelten als Einkünfte aus nichtselbständiger Arbeit.",§ 25 Abs. 1 Z 2 lit. c EStG 1988,1,0,0,1,1,1,"[EStG § 25 Abs. 1 Z 2 lit. c] Zuwendungen von betriebliche Privatstiftungen im Sinne des § 4d, soweit sie als Bezüge und Vorteile aus einem bestehenden oder früheren Dienstverhältnis anzusehen sind, sowie Bezüge und Vorteile aus Unterstützungskassen.","Wieder Schweizer Recht statt österreichischem Recht. Schweizer Bundesgesetz und Kanton Zürich werden zitiert, obwohl die Frage österreichisches Steuerrecht betrifft. Conclusion formal richtig, aber die gesamte Begründung läuft in die falsche Jurisdiktion. Praktisch nicht grounded."
5,b42d68bc17e98858,"Ein Sammler kauft systematisch originalverpackte Lego-Sets auf, von denen bekannt ist, dass sie bald vom Markt genommen werden (End of Life). Er lagert diese über mehrere Jahre in einem trockenen Keller und verkauft sie nach und nach mit einem Aufschlag von 150 % über Online-Marktplätze, um mit dem Erlös neue Investitionen zu tätigen. Er führt jährlich etwa 25 solcher Verkäufe durch. Ist diese Tätigkeit als private Vermögensverwaltung oder als Gewerbebetrieb gemäß § 23 EStG einzustufen?","Diese Tätigkeit kann als private Vermögensverwaltung gemäß § 19 Abs. 1 Z 1 EStG eingestuft werden, da der Sammler die Lego-Sets systematisch anlegt, um einen Wertzuwachs zu erzielen, und diese nicht in erheblichem Umfang (hier: 25 Verkäufe pro Jahr) veräußert. Die Verkäufe dienen der Finanzierung neuer Investitionen, was auf eine private Vermögensverwaltung hindeutet.","Es liegt ein Gewerbebetrieb gemäß § 23 EStG vor. Die Tätigkeit ist selbstständig, durch die Regelmäßigkeit (25 Verkäufe pro Jahr) nachhaltig und von einer klaren Gewinnerzielungsabsicht geprägt. Da der Sammler planmäßig Marktsituationen (Verknappung nach Produktionsstopp) ausnutzt und seine Waren einem unbestimmten Personenkreis auf Handelsplattformen anbietet, beteiligt er sich am allgemeinen wirtschaftlichen Verkehr. Dies überschreitet den Rahmen einer bloßen privaten Sammlertätigkeit.",§ 23 EStG 1988,1,0,1,2,3,1,"[EStG § 23] Einkünfte aus Gewerbebetrieb sind: 1. Einkünfte aus einer selbständigen, nachhaltigen Betätigung, die mit Gewinnabsicht unternommen wird und sich als Beteiligung am allgemeinen wirtschaftlichen Verkehr darstellt, wenn die Betätigung weder als Ausübung der Land- und Forstwirtschaft noch als selbständige Arbeit anzusehen ist. 2. Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind (wie insbesondere offene Gesellschaften und Kommanditgesellschaften), sowie die Vergütungen, die die Gesellschafter von der Gesellschaft für ihre Tätigkeit im Dienste der Gesellschaft, für die Hingabe von Darlehen oder für die Überlassung von Wirtschaftsgütern bezogen haben. 3. Veräußerungsgewinne im Sinne des § 24.","Conclusion ist falsch. Die Antwort ordnet das als private Vermögensverwaltung ein, obwohl laut Reference ein Gewerbebetrieb vorliegt. Zusätzlich wird § 19 EStG verwendet, obwohl dort das Zufluss Abfluss Prinzip geregelt wird und nicht die Abgrenzung nach § 23. Das eigentliche Prüfungsschema wird komplett verfehlt."
6,b4414b8ea6fd00a7,In welchem Veranlagungsjahr wird der Gewinn eines abweichenden Wirtschaftsjahres erfasst?,"Der Gewinn, der aus einer abweichenden Laufzeit von mehr als 12 Monaten, also aus einem Wirtschaftsjahr, das vor dem 1. Januar des nächsten Jahres beginnt oder endet, stammt, muss in dem Veranlagungsjahr erfasst werden, in dem das Wirtschaftsjahr endet.  Beispiel: Wenn das abweichende Wirtschaftsjahr vom","In dem Kalenderjahr, in dem das Wirtschaftsjahr endet (§ 7 Abs. 5 KStG).",§ 7 Abs. 5 KStG 1988,4,3,4,3,3,0,"[KStG § 7 Abs. 5] Steuerpflichtige, die zur Rechnungslegung verpflichtet sind, und buchführende Steuerpflichtige, die eine Land- und Forstwirtschaft betreiben, dürfen ein vom Kalenderjahr abweichendes Wirtschaftsjahr haben; in diesem Fall ist der Gewinn bei Ermittlung des Einkommens für jenes Kalenderjahr zu berücksichtigen, in dem das Wirtschaftsjahr endet. § 2 Abs. 6 und 7 des Einkommensteuergesetzes 1988 ist anzuwenden.","Inhaltlich korrekt. Die Regel Wirtschaftsjahr endet und dieses Jahr ist dann das Veranlagungsjahr wird richtig wiedergegeben. Paragraph wird zwar nicht genannt, lässt sich aber sauber aus dem KStG ableiten. Beispiel bricht leider ab."
7,b4e6439391e1f94f,"Herr Frank hält im Privatvermögen Unternehmensanleihen bei einer österreichischen Bank. Er überträgt diese im Rahmen einer Umgründung (Einbringung seines Einzelunternehmens in eine GmbH gemäß UmgrStG) in das Betriebsvermögen der neu gegründeten GmbH. Er beauftragt die depotführende Stelle, dem Finanzamt innerhalb eines Monats die Daten zu melden. Gilt die Übertragung als Veräußerung?","Nein, die Übertragung der Unternehmensanleihen ist keine Veräußerung, da sie im Rahmen einer Umgründung erfolgt.","Nein. Gemäß § 27 Abs. 6 Z 2 EStG 1988 liegt keine Veräußerung vor bei der Übertragung im Zuge einer Umgründung im Sinne des Umgründungssteuergesetzes, wenn der Steuerpflichtige die depotführende Stelle beauftragt, dem zuständigen Finanzamt innerhalb eines Monats seinen Namen, seine Steuer- oder Sozialversicherungsnummer, die übertragenen Wirtschaftsgüter, deren Anschaffungskosten und die Empfängerstelle mitzuteilen. Da Herr Frank diese Voraussetzungen erfüllt, gilt die Depotübertragung nicht als Veräußerung. Die steuerlichen Anschaffungskosten werden im Rahmen der Umgründung nach den Vorschriften des UmgrStG fortgeführt.",§ 27 Abs. 6 Z 2 EStG 1988,4,2,3,2,4,0,"[EStG § 27 Abs. 6 Z 2] Die Entnahme und das sonstige Ausscheiden aus dem Depot. Sofern nicht Z 1 anzuwenden ist, liegt in folgenden Fällen keine Veräußerung vor: Bei der Übertragung auf ein anderes Depot desselben Steuerpflichtigen bei derselben depotführenden Stelle oder bei der Übertragung auf ein Depot desselben Steuerpflichtigen bei einer inländischen depotführenden Stelle, wenn der Steuerpflichtige die übertragende depotführende Stelle beauftragt, der übernehmenden depotführenden Stelle die Anschaffungskosten mitzuteilen.","Kernaussage stimmt. Umgründung wird korrekt nicht als Veräußerung behandelt. Allerdings fehlen praktisch alle Voraussetzungen wie Meldepflicht, Monatsfrist, Steuer oder Sozialversicherungsnummer und die Fortführung der Anschaffungskosten. Sehr knapp gehalten."
8,b564564d823b0297,Kann ein DBA nach österreichischer Methodik eine nach innerstaatlichem Recht bestehende Steuerpflicht einschränken?,"Das Methodiker bietet nach einigen verhinderten Methodiker, und das Lieder, das Leiter, das Durchführung, das Bewegung einer Zweckförder können, ist, ein Wichtige Möglichkeit auf den Zweckförder können, als durch diese Methodiker wied","Ja. Ergibt das innerstaatliche Recht zunächst eine Steuerpflicht, ist danach nach EStR 2000 Rz 33 zu prüfen, ob das DBA das österreichische Besteuerungsrecht einschränkt.",EStR 2000 Rz 33,0,0,0,0,0,0,"[EStR 2000 Rz 33] Drei-Stufen-Methode zur Prüfung der abkommenskonformen Besteuerung: 1. Zuordnung des Einkunftstatbestandes zum Abkommenstatbestand (VfGH 12.3.1997, B 292/96). 2. Prüfung, ob nach innerstaatlichem Recht Steuerpflicht besteht (VwGH 28.9.2004, 99/14/0217). 3. Ermittlung der Höhe der abkommensgemäß Österreich zustehenden Steuern; die weitere Vorgangsweise richtet sich wieder nach innerstaatlichem Steuerrecht (unter Beachtung von DBA-Diskriminierungsverboten).",Kein verwertbarer Inhalt. Komplettes Kauderwelsch. Kein Bezug zur Quelle und inhaltlich nicht nachvollziehbar.
9,b5769fac66ac4716,Eine Person bezieht sowohl eine gesetzliche österreichische Pension als auch zusätzliche Unterstützungsleistungen aus einer Kammer‑Versorgungseinrichtung. Werden beide gleich versteuert?,"Nein, die gesetzliche österreichische Pension wird grundsätzlich nicht versteuert, während die zusätzlichen Unterstützungsleistungen aus einer Kammer-Versorgungseinrichtung als Einkünfte aus nicht selbstständiger Arbeit versteuert werden müssen.","Ja. Beide zählen zu den Einkünften aus nichtselbständiger Arbeit, solange sie auf dienstbezogenen Ansprüchen beruhen.",§ 25 Abs. 1 Z 3 lit. a und b EStG 1988,1,0,1,1,3,0,"[EStG § 23] Einkünfte aus Gewerbebetrieb sind: 1. Einkünfte aus einer selbständigen, nachhaltigen Betätigung, die mit Gewinnabsicht unternommen wird und sich als Beteiligung am allgemeinen wirtschaftlichen Verkehr darstellt, wenn die Betätigung weder als Ausübung der Land- und Forstwirtschaft noch als selbständige Arbeit anzusehen ist. 2. Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind (wie insbesondere offene Gesellschaften und Kommanditgesellschaften), sowie die Vergütungen, die die Gesellschafter von der Gesellschaft für ihre Tätigkeit im Dienste der Gesellschaft, für die Hingabe von Darlehen oder für die Überlassung von Wirtschaftsgütern bezogen haben. 3. Veräußerungsgewinne im Sinne des § 24.","Conclusion komplett falsch herum. Es wird behauptet, dass gesetzliche Pension nicht versteuert wird. Das ist sachlich falsch. Kein Bezug zur Norm, keine rechtliche Argumentation und die Gleichbehandlung der Einkunftsarten fehlt komplett."
10,b5c569a3b3a73d79,"Ein Käufer erwirbt ein Grundstück. Zusätzlich zahlt er an einen Dritten einen Geldbetrag dafür, dass dieser auf sein eigenes Interesse am Erwerb des Grundstückes verzichtet. Gehört diese Zahlung an den Dritten zur grunderwerbsteuerlichen Gegenleistung?","bsteuerlichen Gegenleistung? Antwort: Ja. Erwägungen Aus den Erwägungen: 2. Die Beschwerdeführerin macht geltend, der Gesetzgeber habe in Art. 14 Abs. 3 lit. a des Bundesgesetzes über die Einführung einer neuen Rechtsprechungsleitung vom 6. Oktober 1975 (ErlG) eine Regelung getroffen, wonach die Grundeigentümerin für ihre eigenen Anlagen und Betriebe nicht nur mit dem Vertrag zwischen dem Eigentümer und dem Dritten, sondern auch mit demjenigen zwischen dem Dritten und einem andern Grundeigentümer verpflichtet sei. Diese Regelung sei im vorliegenden Fall nicht angewendet worden","Ja. Der Gegenleistung sind gemäß § 5 Abs. 3 Z 1 GrEStG 1987 auch Leistungen hinzuzurechnen, die der Erwerber des Grundstückes anderen Personen als dem Veräußerer als Gegenleistung dafür gewährt, dass sie auf den Erwerb des Grundstückes verzichten. Diese Zahlung erhöht daher die maßgebliche Gegenleistung.",§ 5 Abs. 3 Z 1 GrEStG 1987,1,0,0,1,1,1,"[EStG § 23] Einkünfte aus Gewerbebetrieb sind: 1. Einkünfte aus einer selbständigen, nachhaltigen Betätigung, die mit Gewinnabsicht unternommen wird und sich als Beteiligung am allgemeinen wirtschaftlichen Verkehr darstellt, wenn die Betätigung weder als Ausübung der Land- und Forstwirtschaft noch als selbständige Arbeit anzusehen ist. 2. Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind (wie insbesondere offene Gesellschaften und Kommanditgesellschaften), sowie die Vergütungen, die die Gesellschafter von der Gesellschaft für ihre Tätigkeit im Dienste der Gesellschaft, für die Hingabe von Darlehen oder für die Überlassung von Wirtschaftsgütern bezogen haben. 3. Veräußerungsgewinne im Sinne des § 24.","Wieder Schweizer Recht statt österreichischem Recht. Conclusion Ja ist formal richtig, aber die gesamte Begründung basiert auf Schweizer Normen. Kein Bezug zu § 5 Abs. 3 Z 1 GrEStG und damit nicht grounded."
