task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,a930fc31abe8218f,Eine in Deutschland ansässige GmbH schließt das Umsatzgeschäft über eine Ware über ihre im Inland gelegene Zweigniederlassung in eigenem Namen ab; die Ware wird anschließend in die Schweiz verbracht. Ist diese Zweigniederlassung ausländischer Abnehmer iSd § 7?,"Beantworte die steuerrechtliche Frage. Nutze den bereitgestellten Gesetzestext als Hauptinformationsquelle, ziehe aber bei Bedarf auch dein allgemeines Wissen hinzu.

Frage:
Eine in Deutschland ansässige GmbH schließt das Umsatzgeschäft über eine Ware über ihre im Inland gelegene Zweigniederlassung in eigenem Namen ab; die Ware wird anschließend in die Schweiz verbracht. Ist diese Zweigniederlassung ausländischer Abnehmer iSd § 7?

Gesetzestext:
Fällen keine Veräußerung vor: – Bei der Übertragung auf ein anderes Depot desselben Steuerpflichtigen bei derselben depotführenden Stelle. – Bei der Übertragung auf ein Depot desselben Steuerpflichtigen bei einer inländischen depotführenden Stelle, wenn der Steuerpflichtige die übertragende depotführende Stelle beauftragt, der übernehmenden depotführenden Stelle die Anschaffungskosten mitzuteilen. – Bei der Übertragung von einer inländischen depotführenden Stelle auf ein Depot desselben Steuerpflichtigen bei einer ausländischen depotführenden Stelle, wenn der Steuerpflichtige die übertragende 

Antwort:",Nein. Eine im Inland befindliche Zweigniederlassung ist nach § 7 Abs. 2 lit. b nicht ausländischer Abnehmer; daher trägt § 7 Abs. 1 Z 2 nicht.,§ 7 Abs. 1 Z 2 UStG 1994; § 7 Abs. 2 lit. b UStG 1994,,,,,,,,
2,a9573985380031c1,Wird die vom Käufer zu zahlende Grunderwerbsteuer selbst auch noch Teil der Bemessungsgrundlage (Gegenleistung)?,"zu raten. Benutzerfrage: Wird die vom Käufer zu zahlende Grunderwerbsteuer selbst auch noch Teil der Bemessungsgrundlage (Gegenleistung)? Antwort: Grundsaetzlich gilt: bei Paragraphen 3 bis 7 Einkommen aus Gewerbebetrieb ins steuerliche Einkommen aus nichtselbstaendiger Arbeit fallen die bestimmten Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.","Nein. Gemäß § 5 Abs. 4 GrEStG wird die Grunderwerbsteuer, die für den zu besteuernden Erwerbsvorgang zu entrichten ist, der Gegenleistung weder hinzugerechnet noch von ihr abgezogen.",§ 5 Abs. 4 GrEStG 1987,,,,,,,,
3,aa3ee552803ec8e2,"""An welchem Ort ist eine Vermittlungsleistung an einen Nichtunternehmer erbracht?""","Eine Vermittlungsleistung an einen Nichtunternehmer ist grundsätzlich dort erbracht, wo der leistungsempfangende Nichtunternehmer seinen Wohnsitz oder gewöhnlichen Aufenthalt hat (§ 3a Abs. 5 Z 3 UStG 1994). Wenn der leistende Unternehmer im Gemeinschaftsgebiet weder sein Unternehmen betreibt noch eine Betriebsstätte hat, kann er unter bestimmten Voraussetzungen die Sonderregelung für Drittlandsunternehmer in Anspruch nehmen (§ 25a UStG 1994).","""Eine Vermittlungsleistung an einen Nichtunternehmer im Sinne des Abs. 5 Z 3 wird an dem Ort erbracht, an dem der vermittelte Umsatz ausgeführt wird.""",§ 3a Abs. 8 UStG 1994,,,,,,,,
4,aaa92d6cf12e90be,"Was ist die ""Investitionsprämie"" im Zuge der COVID-Gesetze?",", sind als Kryptowährungen anzusehen. Dies umfasst auch Token, die auf einer Blockchain basieren. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensgegenstand zu behandeln. Die Kryptowährung ist als Vermögensge",Ein Zuschuss von 7 % bzw. 14 % für Neuinvestitionen in Unternehmen.,InvPrG,,,,,,,,
5,aae6e795afb19f2b,Wie werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung behandelt?,"In Österreich werden Einlagen und Beiträge von Gesellschaftern bei der Einkommensermittlung **nicht** direkt als Einkünfte berücksichtigt.  Es wird davon ausgegangen, dass diese Gelder **insofern als Eigenkapital** betrachtet werden, wie es auch in § 8 KStG geregelt ist. 

Hier einige wichtige Punkte:

* **§ 8 KStG:**  Betrifft die Behandlung von Einlagen und Beiträgen von Gesellschaftern. Es wird explizit darauf hingewiesen, dass diese **als Eigenkapital** behandelt werden.
* **§ 10 KStG:** Bezieht sich auf die Abzugfähigkeit von Zuwendungen, insbesondere wenn es sich um Belegschaftsbeteiligungsstiftungen handelt.


Letztlich müssen alle Einlagen und Beiträge **in Bezug auf die jeweilige Beteiligung** analysiert werden.","Sie bleiben außer Ansatz, soweit sie von Personen in ihrer Eigenschaft als Gesellschafter oder Mitglieder geleistet werden (§ 8 Abs. 1 KStG).",§ 8 Abs. 1 KStG 1988,,,,,,,,
6,ab1f7c2db2e5ef86,Eine in Slowenien wohnende EU-Bürgerin erzielt österreichische Einkünfte und hat nur 10.000 Euro nicht in Österreich steuerpflichtige Auslandseinkünfte. Kann sie trotz Unterschreitens der 90%-Quote den Antrag nach § 1 Abs. 4 EStG 1988 stellen?,"In Österreich können Personen, die im Ausland wohnen, unter bestimmten Voraussetzungen einen Antrag nach § 1 Abs. 4 EStG 1988 stellen, um von der unbeschränkten Steuerpflicht in Österreich zu profitieren. Eine der Voraussetzungen ist, dass mindestens 90 % der gesamten Einkünfte aus österreichischen Quellen stammen oder die gesamten Einkünfte nicht mehr als 11.000 Euro betragen.

In dem von Ihnen geschilderten Fall erzielt die in Slowenien wohnende EU-Bürgerin österreichische Einkünfte und hat zusätzlich 10.000 Euro nicht in Österreich steuerpflichtige Auslandseinkünfte. Um die 90%-Quote zu erfüllen, müsste der Anteil der österreichischen Einkünfte an den gesamten Einkünften mindestens 90 % betragen.

Wenn die österreichischen Einkünfte beispielsweise 10.000 Euro betragen, wären die gesamten Einkünfte 20.000 Euro (10.000 Euro aus Österreich + 10.000 Euro aus dem Ausland). In diesem Fall würde der Anteil der österreichischen Einkünfte nur 50 % betragen, was die 90%-Quote nicht erfüllt.

Daher kann die Steuerpflichtige in diesem Fall den Antrag nach § 1 Abs. 4 EStG 1988 nicht stellen, da sie die erforderlichen Voraussetzungen nicht erfüllt.","Ja. Der Antrag nach § 1 Abs. 4 EStG 1988 ist auch dann möglich, wenn die nicht der österreichischen Einkommensteuer unterliegenden Einkünfte nicht mehr als 13.539 Euro betragen.",§ 1 Abs. 4 EStG 1988,,,,,,,,
7,abb1a0921939366b,"Eine Arbeitnehmerin erhält Pensionszahlungen, die teils aus ihren eigenen Beiträgen, teils aus Arbeitgeberbeiträgen stammen. Sind beide Teile steuerpflichtig?","Basierend auf dem Gesetzestext des Einkommensteuergesetzes (EStG) und insbesondere auf § 25 Abs. 1 Z 1 bis 4, ist die Antwort wie folgt:

Die Pensionszahlungen, die aus den eigenen Beiträgen der Arbeitnehmerin stammen, sind steuerpflichtig. Dies ergibt sich aus dem Gesetzestext, der besagt, dass die Pflichten des Arbeitgebers hinsichtlich des Steuerabzugs vom Arbeitslohn für die gemeinsam ausgezahlten Beträge ausschließlich von der auszahlenden Stelle wahrzunehmen.

Die Pensionszahlungen, die aus den Arbeitgeberbeiträgen stammen, sind jedoch steuerfrei. Dies ergibt sich aus § 108a EStG, der besagt, dass die auf die Arbeitgeberbeiträge entfallenden Pensionen steuerfrei sind.

Es ist jedoch zu beachten, dass die Arbeitnehmerin die Arbeitgeberbeiträge als Sonderausgaben geltend machen kann, wenn sie die Beiträge als Sonderausgaben gemäß § 18 Abs.",Der Anteil aus ihren eigenen Beiträgen wird mit 25 % versteuert; der vom Arbeitgeber finanzierte Anteil ist voll steuerpflichtig.,§ 25 Abs. 1 Z 2 lit. a EStG 1988,,,,,,,,
8,ac23f4d115662ff7,"Ein in Spanien lebender Berater hat in Österreich weder Wohnsitz noch gewöhnlichen Aufenthalt. Wenn seine inländischen Einkünfte wegfallen, endet dann grundsätzlich auch die beschränkte Steuerpflicht?","Ja, wenn die inländischen Einkünfte eines in Spanien lebenden Beraters wegfallen, endet grundsätzlich auch seine beschränkte Steuerpflicht in Österreich. Die beschränkte Steuerpflicht knüpft in der Regel an das Vorhandensein von inländischen Einkünften an.","Ja. Nach EStR 2000 Rz 27 beginnt die beschränkte Steuerpflicht mit dem Erzielen inländischer Einkünfte und endet mit dem Wegfall der inländischen Einkünfte, dem Eintritt in die unbeschränkte Steuerpflicht oder dem Tod.",EStR 2000 Rz 27,,,,,,,,
9,acf0ded2114fd0c9,"""Welche sonstigen Leistungen gegen Entgelt gleichgestellt werden?""","In Österreich gelten folgende Leistungen als sonstige Leistungen gegen Entgelt gleichgestellt:

**§ 3a UStG:**  ""Eine sonstige Leistung kann auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustands bestehen.""

* **Verwendung eines dem Unternehmen zugeordneten Gegenstandes:**  Für Zwecke, die außerhalb des Unternehmens liegen, oder für den Bedarf seines Personals, sofern keine Aufmerksamkeiten vorliegen.
* **Unentgeltliche Erbringung von anderen sonstigen Leistungen:** Für Zwecke, die außerhalb des Unternehmens liegen, oder für den Bedarf seines Personals, sofern keine Aufmerksamkeiten vorliegen.


**Wesentliche Punkte:**

- Es geht um Leistungen, die nicht in einer Lieferung bestehen.
- Diese Leistungen können auch in einem Unterlassen oder im Dulden einer Handlung oder eines Zustands bestehen.
- Der Begriff ""sonstige Leistung"" ist weit gefasst und umfasst sowohl materielle als auch unmaterielle Leistungen.



Bitte beachten Sie, dass dies nur eine kurze Zusammenfassung ist. Im Detail müssen weitere Aspekte wie die Art der Tätigkeit, die konkreten Umstände und die jeweilige Rechtsprechung berücksichtigt werden.","""1. Die Verwendung eines dem Unternehmen zugeordneten Gegenstandes, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, durch den Unternehmer
–für Zwecke, die außerhalb des Unternehmens liegen,
–für den Bedarf seines Personals, sofern keine Aufmerksamkeiten vorliegen;
2.die unentgeltliche Erbringung von anderen sonstigen Leistungen durch den Unternehmer
–für Zwecke, die außerhalb des Unternehmens liegen,
–für den Bedarf seines Personals, sofern keine Aufmerksamkeiten vorliegen.""",§ 3a Abs. 1a UStG 1994,,,,,,,,
10,acf76e8ec3c4fb7f,Eine österreichische Gesellschaft führt einen zuvor aus Österreich ausgeführten Gegenstand nach einer Bearbeitung im Drittlandsgebiet wieder ein. Für die Bearbeitung wurde ein gesondertes Entgelt vereinbart. Die Gesellschaft möchte die Einfuhrumsatzsteuer auf Basis des vollen Wertes des wiedereingeführten Gegenstands bemessen. Welche Bemessungsgrundlage gibt § 5 UStG für diesen Fall vor?,"durch die Veredlung eingetretenen Wertsteigerung bemessen. Ist der eingeführte Gegenstand vor der Einfuhr geliefert worden und ist diese Lieferung jedoch der Umsatzsteuer unterlegen, so gilt Abs. 2. Die Voraussetzungen zur Anwendung dieser Bestimmungen sind im Übrigen auch dann erfüllt, wenn der Einfluss der Veridierung auf das Umsatzsteuer","Maßgeblich ist nicht der volle Gesamtwert des wiedereingeführten Gegenstands, sondern grundsätzlich das für die Veredlung zu zahlende Entgelt. Nur wenn ein solches Entgelt nicht gezahlt wird, ist auf die durch die Veredlung eingetretene Wertsteigerung abzustellen.",§ 5 Abs. 2 UStG 1994,,,,,,,,
