task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Nein, weil § 3a Abs. 1a UStG gilt nicht für die Verwendung eines dem Unternehmen zugeordneten Grundstückes.""",§ 3a Abs. 1a UStG 1994,,,,,,,,
2,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Ja, die Renovierung ist eine sonstige Leistung, auch wenn sie kostenlos ist,
weil sie für einen Mitarbeiter gemacht wird. Sie gilt steuerlich wie eine bezahlte Leistung (steuerpflichtig).""",§ 3a Abs. 1a UStG 1994,,,,,,,,
3,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).",„In den USA. Der Verzicht auf eine gewerbliche oder berufliche Tätigkeit gegenüber einem Nichtunternehmer im Drittland gilt gemäß § 3a Abs. 14 Z 10 UStG als am Wohnsitz des Empfängers ausgeführt.“,§ 3a Abs. 14 Z 10 UStG 1994,,,,,,,,
4,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","„In Serbien. Da es sich um die Gestellung von Personal an einen Nichtunternehmer im Drittlandsgebiet handelt, verlagert sich der Leistungsort gemäß § 3a Abs. 14 Z 8 UStG an den Wohnsitz des Kunden.“",§ 3a Abs. 14 Z 8 UStG 1994,,,,,,,,
5,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Derselbe wie für die Stadtführung selbst. Laut § 3a Abs. 4 UStG werden auf die Besorgungsleistung die Regeln der besorgten Leistung angewandt.""",§ 3a Abs. 4 UStG 1994,,,,,,,,
6,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","„Dieser Vorgang gilt als Werkleistung. Da der Landwirt einen gleichartigen Gegenstand aus dem Bestand des Müllers erhält und nur einen Werklohn unabhängig vom Marktpreisunterschied zahlt, wird dies steuerlich nicht als Lieferung, sondern als Werkleistung behandelt.“",§ 3a Abs. 3 UStG 1994,,,,,,,,
7,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""In USA, obwohl der Kunde einen Wohnsitz in Österreich hat, aber wenn eine Telekommunikationsleistung im Drittland genutzt und ausgewertet wird, gilt sie als dort ausgeführt und daher fällt keine österreichische Umsatzsteuer an.""",§ 3a Abs. 16 UStG 1994,,,,,,,,
8,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""Die Verwendung eines dem Unternehmen zugeordneten Gegenstandes, der zum vollen oder teilweisen Vorsteuerabzug berechtigt hat, durch den Unternehmer
–
für Zwecke, die außerhalb des Unternehmens liegen,
–
für den Bedarf seines Personals, sofern keine Aufmerksamkeiten vorliegen.""",§ 3a Abs. 1a UStG 1994,,,,,,,,
9,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","„Die Regelung dient dazu, Doppelbesteuerungen, Nichtbesteuerungen oder Wettbewerbsverzerrungen zu vermeiden. Ziel ist es, den Ort der Leistung dorthin zu verlegen, wo sie tatsächlich genutzt oder ausgewertet wird.“",§ 3a Abs. 16 UStG 1994,,,,,,,,
10,a402f87ba72ceb4e,"""Was bedeutet eine sonstige Leistung?""","Eine sonstige Leistung ist im umsatzsteuerlichen Sinn jede Leistung, die keine Lieferung im Sinne des § 3 Abs. 1 UStG 1994 darstellt. Gemäß § 3 Abs. 9 UStG 1994 umfasst der Begriff der sonstigen Leistung alle Leistungen, die keine Lieferungen sind, insbesondere Dienstleistungen, Werkleistungen, Vermietungen und Verpachtungen sowie sonstige Leistungen, die im Rahmen eines Unternehmens erbracht werden.

Somit ist eine sonstige Leistung jede Leistung, bei der kein Eigentumsübergang an einem Gegenstand erfolgt, sondern eine Dienstleistung oder ein sonstiger Leistungsaustausch stattfindet (§ 3 Abs. 9 UStG 1994).","""In der Schweiz. Der Zugang zu Gas- oder Elektrizitätsnetzen für Empfänger im Drittland wird am Wohnsitz des Kunden besteuert.""",§ 3a Abs. 14 Z 12 UStG 1994,,,,,,,,
