task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,d2b7dcf6975ef46b,Was sind Vorgruppenverluste und wie werden sie innerhalb der Gruppe behandelt?,"Vorgruppenverluste sind Verluste, die im Rahmen einer Gruppensteuererklärung vorliegen. Sie werden innerhalb der Gruppe gemäß den Regeln des Bundesfinanzministeriums behandelt. Die Regelung ist in § 103a EStG festgelegt. Vorgruppenverluste können sich um Verluste von Rechnungslegungswert handeln, die durch das Erwerben oder Veräußerung von Gütern innerhalb der Gruppe entstanden sind. Diese Verluste werden",Verluste eines Gruppenmitglieds aus Zeiträumen vor dem Gruppenbeitritt. Sie können nur gegen den eigenen Gewinn des jeweiligen Mitglieds verrechnet werden – nicht gegen den Gruppengewinn (§ 9 Abs. 6 Z 4 KStG).,§ 9 Abs. 6 Z 4 KStG 1988,,,,,,,,
2,d3a0254cef0f548c,Welche Gemeinsamkeiten und Unterschiede bestehen zwischen einem Mantelkauf (§ 8 KStG) und dem Verlust von Verlustvorträgen bei Ausscheiden aus einer Gruppe (§ 9 KStG)?,"Welche Regelungen apply bei der Aufbewahrung von Arbeitszeitbetragen, und welche Regelungen apply bei der Untermittlung von Arbeitszeiten?

### Answer-Content:
§ 13 Abs. 5 Ziff. 10 und § 13 Abs. 5 Ziff. 11 GG, 13 GG, 13 GG und § 13 Abs. 6 GG:
Der Arbeitszeitbetrag, der sich auf die nach dem Ausscheiden aus der Gruppe fällig kommt, ist auf die Zeit bis zur Beendigung der Arbeitszeit abgerechnet.

§ 13 Abs. 5 Ziff. 11 GG:
Ist der Arbeitszeitbetrag von der Gruppe fällig, kann der Arbeitgeber den Arbeitszeitbetrag aus der Gruppe abziehen, wenn er die Abgeltung der Abzüge nach § 13 Abs. 5 Ziff. 10 oder § 13 Abs. 6 GGfulfilled hat.",Gemeinsamkeit: Beide führen zum Verlust von Verlustvorträgen. Unterschied: Beim Mantelkauf (§ 8 Abs. 4 Z 2 lit. c KStG) verliert die Körperschaft ihre Verluste durch strukturelle Änderung. Beim Ausscheiden aus der Gruppe (§ 9 Abs. 6 Z 7 KStG) werden zugerechnete ausländische Verluste beim Gruppenträger aktiv nachversteuert.,§ 8 Abs. 4 Z 2 lit. c KStG 1988; § 9 Abs. 6 Z 7 KStG 1988,,,,,,,,
3,d41dff01bf74f402,"Eine natürliche Person erbringt fortlaufend Leistungen ausschließlich gegenüber ihren Vereinsmitgliedern und erzielt daraus laufende Einnahmen. Sie wendet ein, eine Tätigkeit nur gegenüber Mitgliedern könne schon begrifflich keine gewerbliche oder berufliche Tätigkeit sein. Welche Aussage trifft § 2 Abs. 1 UStG für diesen Fall?","Die Aussage, dass eine Tätigkeit nur gegenüber Vereinsmitgliedern nicht als gewerbliche oder berufliche Tätigkeit betrachtet werden kann, trifft § 2 Abs. 1 des Umsatzsteuergesetzes (UStG) für diesen Fall. Der zitierte Paragraph des UStG beinhaltet folgende wichtigen Aspekte: § 2 Abs. 1 UStG: ""Ein Betrieb ist gewerblicher, wenn er sich auf die Erbringung von Leistungen oder der Leistung von Dienstleistungen beschränkt."" In diesem Fall handelt es sich um eine Tätigkeit, die sich ausschließlich auf die","Auch eine Tätigkeit nur gegenüber Mitgliedern kann gewerblich oder beruflich sein. § 2 Abs. 1 UStG stellt ausdrücklich klar, dass jede nachhaltige Tätigkeit zur Erzielung von Einnahmen auch dann erfasst ist, wenn eine Personenvereinigung nur gegenüber ihren Mitgliedern tätig wird.",§ 2 Abs. 1 UStG 1994,,,,,,,,
4,d46c22973c878b5c,Ein beschränkt steuerpflichtiger Arbeitnehmer hat im selben Kalenderjahr zeitweise zwei getrennt lohnversteuerte österreichische Dienstverhältnisse. Ist eine Veranlagung vorgesehen?,"Ja, beschränkt steuerpflichtige Arbeitnehmer, die im selben Kalenderjahr zwei getrennt lohnversteuerte österreichische Dienstverhältnisse haben, müssen eine Veranlagung durchführen. Die Einkünfte aus beiden Dienstverhältnissen sind zu berücksichtigen. (Rechtsgrundsatz: Steuerpflichtigkeit nach dem Einkommensteuergesetz)","Ja. Es ist eine Veranlagung § 102 Abs. 1 lit. b EStG 1988 vorgesehen, wenn im Kalenderjahr zumindest zeitweise gleichzeitig zwei oder mehrere lohnsteuerpflichtige Einkünfte bezogen wurden, die beim Lohnsteuerabzug gesondert versteuert worden sind.",§ 102 Abs. 1 Z 2 lit. b EStG 1988,,,,,,,,
5,d47d45277ac9fb94,"Ein Gesellschafter mit einer Beteiligung von über 25% an einem Unternehmen bekommt ein Elektroauto sowohl für private als auch berufliche Fahrten zur Verfügung gestellt. Da er das Auto auch privat nutzt, müssen die Privatfahrten als steuerpflichtiger Sachbezug angesetzt werden?","In Österreich sind im Rahmen der Besitzsteuer- und Dienstverordnung (DV) gemäß § 26a des Regel innerhalb dieses Rechnements nachrichten. Die Steuern bestimmter betrieben sie in Anspruch aus dem Jahresumsatz oder vorab infolge den Inspektionseinheit vom Absprachenstandardslager recht abonnieren (""§26d DV""). Bei uns kann keine Vertragshaltung gegennem Kostenfunktionsfreiheit statt sein, die hoher Preise entsteht, aber",Falsch. Gemäß § 4 Abs. 1 SachbezugsVO i.V.m. § 26 EStG beträgt der Sachbezugswert Null. Ein steuerpflichtiger Vorteil ist nicht anzusetzen.,"§ 26 EStG
§ 4 Abs. 1 SachbezugsVO",,,,,,,,
6,d4bd3c26aed9f02b,Ist bei der Anrechnungsmethode die ausländische Steuer von der österreichischen Steuer abzuziehen statt die Auslandseinkünfte vollständig auszunehmen?,"Die Antwort: Die ausländische Steuer wird nicht vollständig auszunehmen, sondern abhängt von der Anrechnungsmethode und kann mit zusätzlichen Voraussetzungen in einem Schritt abzuleiten.","Ja. Nach EStR 2000 Rz 34 ist das die Systematik der Anrechnungsmethode: Österreich besteuert das Einkommen, rechnet aber die im Quellenstaat erhobene Steuer auf die eigene Steuer an.",EStR 2000 Rz 34,,,,,,,,
7,d4c751417afca480,"Eine Liegenschaft wird vollständig unentgeltlich verschenkt, also ohne jede Gegenleistung. Welche Bemessungsgrundlage ist nach dem GrEStG grundsätzlich heranzuziehen?","Die Bemessungsgrundlage ist der Marktwert (§ 10 Abs. 1 Z 1 GrEStG). 10. 10. 2020

## Was ist die Bemessungsgrundlage für die Liegenschaftssteuer?

Die Bemessungsgrundlage für die Liegenschaftssteuer ist der Marktwert. 10. 10. 20",Mangels Gegenleistung greift § 4 Abs. 1 GrEStG 1987. Danach ist die Steuer mindestens vom Grundstückswert zu berechnen. Bei einer reinen Schenkung ist daher grundsätzlich der Grundstückswert maßgeblich.,"§ 4 Abs. 1 GrEStG 1987, § 6 GrEStG 1987",,,,,,,,
8,d4e9bc250ee7a95d,„Ein Fotograf erstellt Bilder für ein Restaurant und bekommt dafür kostenlose Mahlzeiten. Wie ist dieser Umsatz zu qualifizieren?“,"Der Fotograf erbringt ein sonstiges steuerpflichtiges Entgelt (§ 3 Abs. 1 Z 1 UStG) in Form von Dienstleistungen gegen Gegenleistung in Form von Mahlzeiten. Da die Gegenleistung nicht in Geld besteht, ist der Umsatz mit 20% USt zu berechnen. Der Fotograf hat die Möglichkeit, die Mahlzeiten als Vorleistung anzuerkennen und die USt in Rechnung zu stellen (§ 12 UStG).","„Ein tauschähnlicher Umsatz, da die sonstige Leistung durch eine Lieferung (Speisen) vergütet wird.“",§ 3a Abs. 2 UStG 1994,,,,,,,,
9,d5eae2c4ec98d605,Ein österreichischer Unternehmer verarbeitet in Graz Stoffe für eine Schweizer Gesellschaft. Das Umsatzgeschäft über die Lohnveredlung wurde mit der Schweizer Gesellschaft abgeschlossen; diese holt die bearbeiteten Waren in Wien ab und verbringt sie selbst in die Schweiz. Ist § 8 Abs. 1 Z 2 anwendbar?,"ländischen Vertriebsunternehmen in das Drittlandsgebiet begibt (§ 3 Abs. 8). 2. Die Lohnveredlung ist nach dem Wortlaut des Gesetzes unabhängig davon, ob der Unternehmer den Gegenstand im Drittlandsgebiet befördert oder versendet, als solche zu betrachten. Das Bundesgericht hat diese Auffassung bestätigt (BGE 120 II","Ja, sofern die Schweizer Gesellschaft ein ausländischer Auftraggeber ist und sie den bearbeiteten Gegenstand vom Inland in das Drittlandsgebiet befördert oder versendet; dann greift § 8 Abs. 1 Z 2.",§ 8 Abs. 1 Z 2 UStG 1994; § 8 Abs. 2 UStG 1994,,,,,,,,
10,d6e43916bab12b3b,"""Ein französischer Streaming-Anbieter verkauft ein Monatsabo für Filme an eine Privatperson, die in Wien lebt. Wo ist der Ort der Leistung für die Umsatzsteuer und warum?""","Die Umsatzsteuerpflicht liegt im Allgemeinen beim Anbieter des Dienstes, nicht beim Kunden. 

**Hier die Begründung:**

* **Ort der Leistung:** Der Ort der Leistung von Dienstleistungen gemäß § 25 UStG Österreich ist der Ort, wo der Kunde den Service nutzt oder empfängt. In diesem Fall ist es Wien, da die Privatperson in Wien wohnt.
* **Vertragliche Vereinbarung:** Es gibt keine ausdrücklichen Regelungen im Vertrag über die Abwicklung des monatlichen Abonnements, welche einen anderen Ort als Wien festlegen.
* **Jurisdiktion:** Die Rechtsprechung hat sich bereits mit ähnlichen Fällen auseinandergesetzt (z.B. Urteil vom 17.03.2016 - Az.: 48/KÖStA/2015).  Es wird anerkannt, dass der Standort des Kunden bei der Bestimmung des umsatzsteuerpflichtigen Ortes relevant ist.


**Folgerung:**

Der französische Streaming-Anbieter ist verpflichtet, Umsatzsteuer auf den Verkauf des Monatsabons für Filme an die Privatperson in Wien zu erheben. Das gilt auch dann, wenn der Kunde das Abonnement online abbucht. 


**Wichtige Hinweise:**

* Diese Informationen dienen lediglich der allgemeinen Orientierung und stellen kein Rechtsgutachten dar.
* Für konkrete steuerliche Fragen sollten Sie immer einen qualifizierten Steuerberater konsultieren.
* Es kann je nach spezifischen Umständen weitere Faktoren zur Beur","Der Ort der Leistung liegt in Wien, da bei elektronischen Dienstleistungen an Nichtunternehmer der Leistungsort dort ist, wo der Leistungsempfänger seinen Wohnsitz oder gewöhnlichen Aufenthalt hat.",§ 3a Abs. 13 UStG 1994,,,,,,,,
