task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,45cfa47a54735d09,Sind Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung als Betriebsausgabe abzugsfähig?,"Ja, die Fremdfinanzierungszinsen für den Erwerb einer steuerbefreiten Beteiligung sind als Betriebsausgabe abzugsfähig, wenn sie die vorgeschriebene Höchstgrenze nicht überschreiten. Dies ist nach § 4a EStG 1988 bestimmt. Es ist jedoch zu beachten, dass diese Ausgaben nur als Betriebsausgabe abgezogen werden, wenn sie nicht über die maximale Höchstgrenze von 10% des Gewinns gehen. Sollten die abzugsfähigen Zuwendungen diese Grenze überschreiten, können sie als Sonder","Grundsätzlich ja (§ 11 Abs. 1 Z 4 KStG) wenn die Beteiligung im Betriebsvermögen gehalten wird – auch wenn die Erträge nach § 10 KStG steuerfrei sind. Ausnahme: Wurde die Beteiligung von einem konzernzugehörigen Unternehmen erworben, greift das Abzugsverbot des § 12 Abs. 1 Z 9 KStG und die Fremdfinanzierungszinsen dürfen nicht als Betriebsausgabe abgezogen werden.",§ 11 Abs. 1 Z 4 KStG 1988; § 12 Abs. 1 Z 9 KStG 1988,,,,,,,,
2,4611a6d2d168d878,"„Liegt ein tauschähnlicher Umsatz vor, wenn eine Leistung nicht in Geld vergütet wird?“","Ja, ein tauschähnlicher Umsatz liegt vor, wenn eine Leistung nicht in Geld vergütet wird, z.B. durch die Übertragung von Sachen oder Dienstleistungen (§ 26 Abs 5 UStG 1994).

### Zusätzliche Informationen:

- Die Leistung muss im Sinne von § 25 UStG 1994 eine wirtschaftliche Leistung sein.
- Die Übertragung von Sachen oder Dienstleistungen ist steuerlich relevant, wenn sie im Rahmen eines wirtschaftlichen Betriebes erbracht werden (§ 26 Abs 5 lit. a UStG 1994).
- Die Übertragung von Sachen oder Dienstleistungen ist steuerlich relevant, wenn sie im Rahmen eines wirtschaftlichen Betriebes erbracht werden (§ 26 Abs 5 lit. b UStG 1994).
- Die Übertragung von Sachen oder Dienstleistungen ist steuerlich relevant, wenn sie im Rahmen eines wirtschaftlichen Betriebes erbracht werden (§ 26 Abs 5 lit. c UStG 1994).
- Die Übertragung von Sachen oder Dienstleistungen ist ste","„Ja, wenn das Entgelt für eine sonstige Leistung in einer Lieferung oder in einer sonstigen Leistung besteht, liegt ein tauschähnlicher Umsatz vor.“",§ 3a Abs. 2 UStG 1994,,,,,,,,
3,466a8d7cb590b808,Ein Hotel stellt einem Gast ein Zimmer zur Beherbergung zur Verfügung. Das Frühstück wird auf der Rechnung gesondert ausgewiesen und ist nicht im Beherbergungsentgelt enthalten. Greift für das Frühstück der 10%-Satz aus § 10 Abs. 2 Z 3 lit. c?,"Nein, der 10%-Satz aus § 10 Abs. 2 Z 3 lit. c der Österreichischen Abgabenordnung greift nicht für das separat auf der Rechnung ausgewiesene und nicht im Beherbergungsentgelt enthaltene Frühstück eines Hotels. Dieses Frühstück fällt unter die Regelung von § 17 a der Bundesabgabenordnung,","Nein. Die Begünstigung für ein ortsübliches Frühstück gilt nur, wenn der Preis dafür im Beherbergungsentgelt enthalten ist.",§ 10 Abs. 2 Z 3 lit. c UStG 1994,,,,,,,,
4,471f9f1cf0dc2891,"Was passiert steuerlich, wenn ein ausländisches Gruppenmitglied die Unternehmensgruppe verlässt und zuvor zugerechnete Verluste im Ausland noch nicht verrechnet wurden?","Steuerlich kann der Austritt eines ausländischen Gruppenmitglieds aus der österreichischen Körperschaftsteuergruppe (§ 9 KStG) dazu führen, dass die diesem Mitglied zugerechneten, aber im Ausland noch nicht verrechneten Verluste endgültig für die Gruppe verloren gehen. Diese Verluste verbleiben beim austretenden Unternehmen und können nur noch nach den jeweiligen ausländischen Verlustverrechnungsregeln genutzt werden, sofern dies dort rechtlich möglich ist. In Österreich sind sie für die weitere gruppeninterne Verrechnung nicht mehr verfügbar. Es erfolgt keine steuerliche Nachversteuerung dieser nicht genutzten Verluste in Österreich, da sie bereits bei der ursprünglichen Zurechnung die Bemessungsgrundlage der Gruppe gemindert haben.","Im Jahr des Ausscheidens ist ein Betrag im Ausmaß aller zugerechneten im Ausland  noch nicht verrechneten ausländischen Verluste beim Gruppenträger als Gewinn zuzurechnen (Nachversteuerung, § 9 Abs. 6 Z 7 KStG).",§ 9 Abs. 6 Z 7 KStG 1988,,,,,,,,
5,47450c24888b7b29,"Ein Grundstück wird teilweise enteignet. Der Eigentümer erhält eine Entschädigung für die abgetretene Fläche und eine zusätzliche Entschädigung, weil der verbleibende Rest des Grundstücks an Wert verliert. Zählt die Entschädigung für die Wertminderung zur Bemessungsgrundlage?","a) In der Regel, es ist  208 Abs 1 UGB eine Wertaufholung vorzu nehmen. ( Kontrollfrage) Frage C 5 a) Wenn die Gegenleistung weniger als die H",Nein. Gemäß § 5 Abs. 1 Z 7 GrEStG gehört die besondere Entschädigung für eine Wertminderung der nicht enteigneten Grundstücke nicht zur Gegenleistung. Dies gilt auch bei freiwilliger Veräußerung zur Vermeidung der Enteignung.,§ 5 Abs. 1 Z 7 GrEStG 1987,,,,,,,,
6,4758ece124f498da,"Kann eine Person die Zuzugsbegünstigung erhalten, wenn sie erst vor weniger als fünf Jahren aus Österreich weggezogen ist und nun zurückkehrt?","Die Zuzugsbegünstigung nach § 103 Abs. 1 EStG 1988 richtet sich an Personen, deren Zuzug aus dem Ausland der Förderung von Wissenschaft, Forschung, Kunst oder Sport dient. Die Regelung des § 103 Abs. 1a EStG 1988 gewährt einen zusätzlichen Freibetrag für Personen, die aus dem Ausland zuwandern und im Bereich Wissenschaft oder Forschung tätig sind, begrenzt auf fünf Jahre ab Zuzug. Ein Wegzug aus Österreich und anschließende Rückkehr sind in diesen Bestimmungen nicht explizit geregelt, aber der Wortlaut ""Zuzug aus dem Ausland"" impliziert eine erstmalige oder nach längerer Abwesenheit erfolgte Einwanderung.","Nein. Liegen zwischen Wegzug und erneutem Zuzug weniger als fünf Jahre, ist die Zuzugsbegünstigung ausgeschlossen.",§ 103 Abs. 2 EStG 1988,,,,,,,,
7,47d7f965f815ccb3,Firma A stellt seiner Mitarbeiterin ein elektrisch betriebenes Auto zur Verfügung. Die Mitarbeiterin lädt das Auto bei einer öffentlichen Ladestation und gibt ihrem Arbeitgeber den Beleg mit den Kosten in der Höhe von 25 €. Dieser erstattet ihr diese. Liegt ein steuerpflichtiger Sachbezug vor?,"Ein steuerpflichtiger Sachbezug liegt in diesem Fall nicht vor. Laut § 82a Abs. 1 Z 6 EStG 1988 sind die Kosten für das Aufladen eines Elektrofahrzeugs, das dem Arbeitnehmer vom Arbeitgeber zur Verfügung gestellt wird, bis zu einer bestimmten Grenze steuerfrei. Dies gilt auch, wenn das Aufladen an einer öffentlichen Ladestation erfolgt und vom Arbeitgeber erstattet wird.","Nein. Die Erstattung ist steuerfrei, da gemäß § 4c Abs. 1 Z 2 lit. a SachbezugsVO kein Sachbezug anzusetzen ist, wenn die Kosten für das Laden an der öffentlichen Ladestation mit dem Beleg nachgewiesen werden. Der Kostenersatz ist daher vollständig steuerfrei.",§ 4c Abs. 1 Z 2 lit. a SachbezugsVO,,,,,,,,
8,48245d326f9fbc70,"Ein ausländischer Gewerbetreibender hat in Österreich keine Betriebsstätte, aber einen ständigen Vertreter. Können dadurch in Österreich beschränkt steuerpflichtige gewerbliche Einkünfte entstehen?","Ja, das ist möglich, wenn der Vertreter zur Verbindung mit dem Unternehmen bestimmt ist (§ 3 Abs. 2 EStG).",Ja. Auch ein im Inland bestellter ständiger Vertreter begründet nach § 98 Abs. 1 Z 3 EStG 1988 bei gewerblichen Einkünften eine inländische Anknüpfung für die beschränkte Steuerpflicht.,§ 98 Abs. 1 Z 3 EStG 1988,,,,,,,,
9,4986cd2796c58688,Wenn ein angestellter Rechtsanwalt während einer Krankheit Zahlungen aus dem Unterstützungssystem der Rechtsanwaltskammer erhält – zählen diese als Arbeitslohn?,"Nein, Zahlungen aus einem Unterstützungssystem der Rechtsanwaltskammer während einer Krankheit zählen grundsätzlich nicht als Arbeitslohn. Solche Leistungen sind oft als begünstigte Bezüge im Sinne des § 3 Abs. 1 Z 13 EStG 1988 steuerfrei, solange sie bestimmte Voraussetzungen erfüllen. Sie fallen nicht unter die Einkünfte aus nichtselbständiger Arbeit gemäß § 26 EStG 1988.","Ja. Krankengeld aus einer Unterstützungseinrichtung einer Kammer gilt als Einkünfte aus nichtselbständiger Arbeit, wenn es im Zusammenhang mit einem bestehenden oder früheren Dienstverhältnis steht (z. B. seiner Anstellung in der Kanzlei). Erfolgt die Zahlung hingegen nur wegen der Kammermitgliedschaft ohne Dienstverhältnis, liegt keine Einkunft aus nichtselbständiger Arbeit vor.",§ 25 Abs. 1 Z 1 lit. e EStG 1988 (i.V.m. § 32 Z 1 EStG 1988),,,,,,,,
10,49c3f6ecc18c9a3d,Was unterscheidet die steuerliche Behandlung einer offenen von einer verdeckten Ausschüttung auf Ebene der ausschüttenden Körperschaft?,"Eine offene Ausschüttung ist gesellschaftsrechtlich beschlossen und steuerlich grundsätzlich keine Betriebsausgabe; sie mindert das steuerliche Ergebnis der Körperschaft nicht. Eine verdeckte Ausschüttung ist eine durch das Gesellschaftsverhältnis veranlasste Vorteilszuwendung an den Gesellschafter, die ebenfalls das steuerliche Ergebnis der Körperschaft nicht mindert und zusätzlich außerbilanziell zu korrigieren ist; sie kann zudem zu KESt-Pflichten führen.

Rechtsgrundlagen: § 8 Abs. 2 KStG 1988 (verdeckte Ausschüttung), § 93 EStG 1988 iVm § 95 EStG 1988 (KESt).","Im Ergebnis unterscheiden sie sich nicht. Beide sind Einkommensverwendung nach § 8 Abs. 2 KStG. Bei verdeckten Ausschüttungen werden die nicht fremdüblichen Aufwendungen dem Einkommen hinzugerechnet, da keine betriebliche Veranlassung vorliegt.",§ 8 Abs. 2 KStG 1988 ,,,,,,,,
11,4a03d3bf2bca049a,"Ein Kommanditist einer Steuerberatungs-GmbH & Co KG ist verärgert über die Geschäftsführung und verkauft seinen gesamten Kommanditanteil mit erheblichem Gewinn an einen Dritten. Da er nur Kapitalgeber war, möchte er den Erlös als privates Veräußerungsgeschäft versteuern. Ist das rechtens?","Grundsaetzlich gilt: bei Paragraphen 3 bis 7 Einkommen aus Kapitalvermoegen der steuerliche Umsatz nach den Grundsaetzen der Paragraphen 1 bis 3 Einkuenfte aus Kapitalvermoegen zu unterscheiden ist. Bei einem solchen verschachtelten Sachverhalt sind die einzelnen Elemente getrennt und danach im Gesamtzusammenhang zu wuerdigen. Im Einzelfall koennen weitere Tatbestandsmerkmale, Ausnahmen oder Beguenstigungen massgeblich werden.","Nein, das ist nicht rechtens. Gemäß § 23 Z 3 i.V.m. § 24 EStG gehört der Veräußerungsgewinn eines Mitunternehmeranteils (und ein Kommanditist ist ein Mitunternehmer) zu den Einkünften aus Gewerbebetrieb. Ob der Gesellschafter aktiv im Betrieb mitgearbeitet hat oder nicht, spielt für diese Qualifikation keine Rolle.",§ 23 EStG 1988,,,,,,,,
12,4a99ac4a19648709,"""Wann gilt die unentgeltliche Erbringung anderer sonstiger Leistungen für private Zwecke oder den Bedarf des Personals als steuerbare Leistung?""","ten der Kammern der selbständig erwerbstätigen Personen (§ 25) oder der Versorgungs- und Unterstützungseinrichtungen der Kammern der selbständig erwerbstätigen Personen (§ 26) die von ihnen vorgeschlagen oder vorgeschlagen worden sind, oder (2)Abgabepflichtiger im Sinne dieses Gesetzes ist, wer nach den Abgabevorschriften der Kammern der selbständig erwerbstätigen Personen (§ 25) oder der Vers","""die unentgeltliche Erbringung von anderen sonstigen Leistungen durch den Unternehmer
–
für Zwecke, die außerhalb des Unternehmens liegen,
–
für den Bedarf seines Personals, sofern keine Aufmerksamkeiten vorliegen.""",§ 3a Abs. 1a UStG 1994,,,,,,,,
13,4b0bf3486a0c0b48,"Der Arbeitgeber S will seinen Mitarbeitern, um die Gesundheit zu fördern, eine Mitgliedschaft im lokalen Fitnessstudio bezahlen. Da Bewegung eines der angeführten Handlungsfelder der betrieblichen Gesundheitsförderung ist, liegt eine steuerfreie Maßnahme vor. Ist der Arbeitgeber S im Recht?","Ja, der Arbeitgeber S ist im Recht für eine steuerfreie Maßnahme im Bereich der Gesundheitsförderung. Die Steuererhöhung zur Auszeichnung der Bewegung des Mitarbeiters unterliegt dem österreichischen Steuerrecht.","Nein, eine Fitnessstudio-Mitgliedschaft ist explizit nicht begünstigt. Zwar zählt Bewegung zu den Handlungsfeldern der steuerfreien Gesundheitsförderung (LStR Rz 77a), eine allgemeine Mitgliedschaft erfüllt jedoch diese Voraussetzungen nicht und stellt daher einen steuerpflichtigen Sachbezug gemäß § 25 EStG dar.","§ 25 EStG
LStR Rz 77a",,,,,,,,
14,4b1f41ddd1fbf971,"Ein Bauer betreibt zusätzlich zu seiner Landwirtschaft einen kleinen Hofladen, in dem er eigene Produkte verkauft. Er meint, da er Landwirt ist, falle alles unter Land- und Forstwirtschaft und nicht unter § 23. Stimmt das?",Nein. Der Verkauf von Waren ist ein Gewerbe und unterliegt der Gewerbesteuer.,"Nein. Da der Bauer ausschließlich eigene Erzeugnisse vermarktet, bleibt die Tätigkeit im Rahmen der Land- und Forstwirtschaft. § 23 Z 1 schließt Land- und Forstwirtschaft ausdrücklich aus, ein Gewerbebetrieb liegt nicht vor.",§ 23 EStG 1988,,,,,,,,
15,4b790ab5caaaf089,"Zwei Miteigentümer einer Liegenschaft (Anteile je 50%) beschließen, das Grundstück real zu teilen. Nach der Teilung erhält jeder ein physisches Teilstück, dessen Wert exakt 50% des Gesamtwertes entspricht. Fällt hierfür Steuer an?","In Österreich können zwei Miteigentümer eines Liegenschaftssystems eine Teilung durchführen, indem sie einen Grundstück teilen. In diesem Fall kann jeder ein Physisches Teilstück teilen, dessen Wert exakt 50% des Gesamtwerts entspricht. Es ist daher nicht erforderlich, Steueranleistungen zu bezahlen","Nein. Gemäß § 3 Abs. 2 GrEStG wird die Steuer bei einer Flächenteilung unter Miteigentümern nicht erhoben, soweit der Wert des erhaltenen Teilgrundstücks dem bisherigen Bruchteil am gesamten Grundstück entspricht.",§ 3 Abs. 2 GrEStG 1987,,,,,,,,
16,4b921ac791dd268d,Die Ehefrau eines Gesellschafters einer offenen Gesellschaft (OG) gewährt der OG aus ihrem privaten Ersparten ein Darlehen und erhält dafür Zinsen. Die Ehefrau selbst ist nicht an der OG beteiligt. Handelt es sich bei den Zinsen um Einkünfte aus Gewerbebetrieb nach § 23 Z 2 EStG?,"Nein, die Zinsen der Ehefrau sind **nicht** Einkünfte aus Gewerbebetrieb nach § 23 Z 2 EStG.  

Hierbei spielt die **Art der Beziehung zur OG** eine entscheidende Rolle:

* **§ 27b Abs. 2 Z 1 EStG:** Diese Bestimmung regelt die Definition von Einkünften aus Gewerbebetrieb. Sie bezieht sich auf Personen, die **direkt** an der OG beteiligt sind. 
* **§ 23 Z 2 EStG:** Dies betrifft **eingehende Einkünfte**, die **durch einen Gewerbebetrieb** erzielt werden.


Da die Ehefrau nicht an der OG beteiligt ist, sondern lediglich ein Darlehensgeberin ist, fallen die Zinsen **aus Privatvermögen**. 



Es ist wichtig zu betonen, dass dies eine allgemeine Interpretation ist und spezifische Sachverhalte immer individuell geprüft werden sollten.","Nein. § 23 Z 2 EStG erfasst ausschließlich Vergütungen für die Hingabe von Darlehen durch Gesellschafter, die als Mitunternehmer anzusehen sind. Da die Ehefrau eine gesellschaftsfremde Dritte ist, fällt die Darlehensgewährung nicht unter § 23 EStG, sondern führt bei ihr regulär zu Einkünften aus Kapitalvermögen.",§ 23 EStG 1988,,,,,,,,
17,4c08097b2dd3db12,Ist die Progressionsermäßigung für die Verwertung von Patentrechten bei beschränkter Steuerpflicht ausgeschlossen?,"über das Steuerstrafverfahren, BGBl. I Nr. 111/2003 , in der jeweils geltenden Fassung.) Der Bundesrat hat die Anpassung der Rechtsprechung an die neue Rechtslage im Sinne von Art. 1 Abs. 2 lit. a Bst. b des Bundesgesetzes über die Änderung des Schweizerischen Steuerrechts vom 18. März",Ja. Die Progressionsermäßigung gemäß § 38 EStG 1988 ist nach § 102 Abs. 2 Z 3 EStG 1988 und EStR 2000 Rz 8055 bei beschränkter Steuerpflicht ausgeschlossen.,§ 102 Abs. 2 Z 3 EStG 1988;EStR 2000 Rz 8055,,,,,,,,
18,4c17f125b723e48b,Bis zu welchem Prozentsatz einer Gegenleistung im Verhältnis zum Grundstückswert gilt ein Erwerbsvorgang im Sinne des GrEStG als unentgeltlich?,"Basierend auf den angegebenen Gesetzestexten, gilt ein Erwerbsvorgang im Sinne des GrEStG (Grundstückssteuergesetz) als unentgeltlich, wenn die Gegenleistung nicht mehr als 30% des Grundstückswertes beträgt. Dies ist zu finden in § 7 Absatz 1 Litera a des GrEStG.","Gemäß § 7 Abs. 1 Z 1 lit. a GrEStG gilt ein Erwerb als unentgeltlich, wenn die Gegenleistung nicht mehr als 30% des Grundstückswertes beträgt.",§ 7 Abs. 1 Z 1 lit. a GrEStG 1987,,,,,,,,
19,4c1c65f8bb98105d,"Ein IT-Spezialist bietet Software-Lösungen an. Neben der rein beratenden Tätigkeit verkauft er auch standardisierte Hardware-Komponenten an seine Kunden, wobei der Handel mit der Hardware einen wesentlichen Teil seines Gesamtumsatzes ausmacht. Sind die Einkünfte aus dem Hardware-Verkauf als Einkünfte aus Gewerbebetrieb einzustufen?","Ja, wenn der Verkauf von Hardware eine wesentliche Aufgabe des Unternehmens ist und der Betrieb überwiegend auf diesen Geschäftsbereich ausgerichtet ist, sind die Einkünfte aus dem Hardware-Verkauf als Einkünfte aus Gewerbebetrieb einzustufen (§ 2 Abs. 1 Z 1 lit. a GrEStG).","Ja, der Verkauf von Hardware stellt eine gewerbliche Tätigkeit dar. Da dieser Teil der Tätigkeit die Merkmale der Selbstständigkeit, Nachhaltigkeit, Gewinnabsicht und der Beteiligung am allgemeinen wirtschaftlichen Verkehr erfüllt und nicht unter die privilegierten freien Berufe fällt, sind diese Einkünfte gemäß § 23 EStG als Einkünfte aus Gewerbebetrieb zu qualifizieren.",§ 23 EStG 1988,,,,,,,,
20,4c719d5be2dc4417,"Eine Agentur erbringt eine entgeltliche Marketingleistung. Laut Vertrag schuldet der Kunde 50.000 Euro. Zusätzlich verpflichtet sich ein Konzernunternehmen des Kunden, weitere 8.000 Euro direkt an die Agentur zu zahlen, damit die Leistung zu diesen Konditionen erbracht wird. Wie ist dieser Drittbetrag bei der Bemessungsgrundlage einzuordnen?","Der Drittbetrag von 8.000 Euro ist als Entgelt von dritter Seite in die umsatzsteuerliche Bemessungsgrundlage einzubeziehen, weil er für die Leistung der Agentur gezahlt wird und mit ihr unmittelbar zusammenhängt. Bemessungsgrundlage sind daher insgesamt 58.000 Euro.

Rechtsgrundlage: § 4 Abs. 1 UStG 1994 (Entgelt umfasst auch Zahlungen von dritter Seite).","Der von dem Konzernunternehmen geleistete Betrag gehört zur Bemessungsgrundlage. Nach § 4 Abs. 2 Z 2 UStG zählt auch das zum Entgelt, was ein anderer als der Empfänger dem Unternehmer für die Leistung gewährt.",§ 4 Abs. 1 UStG 1994; § 4 Abs. 2 Z 2 UStG 1994,,,,,,,,
