task_id,row_key,prompt,answer,reference_answer,sources,correctness_score,groundedness_score,legal_reasoning_score,completeness_score,comprehension_score,hallucination_flag,grounding_citations,comments
1,6323d7224bef5678,"""Frau Meier erlaubt einem Unternehmer, ihr Firmengrundstück für ein Event zu nutzen, gegen Zahlung eines Entgelts. Ist dies eine sonstige Leistung im Zusammenhang mit einem Grundstück, und wo gilt die Leistung als erbracht?""","Ja. Die Überlassung eines Firmengrundstücks für ein Event gegen Entgelt ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Der Leistungsort liegt dort, wo das Grundstück gelegen ist.

Rechtsgrundlage: § 3a Abs. 9 UStG 1994 (Leistungen im Zusammenhang mit einem Grundstück).","""Ja, dies ist eine sonstige Leistung im Zusammenhang mit einem Grundstück. Das Einräumen von Rechten zur Nutzung eines Grundstücks gehört zu den sonstigen Grundstücksleistungen. Der Ort der Leistung ist Lage des Grundstücks.""",§ 3a Abs. 9 UStG 1994,,,,,,,,
2,632dcaec22b8b5ab,Wie hoch ist der Sachbezug für ein emissionsfreies Elektro-KFZ?,"Der Sachbezug für ein emissionsfreies Elektro-KFZ richtet sich nach den Bestimmungen des Einkommensteuergesetzes (EStG) sowie der Sachbezugswerte-Verordnung, wobei für Fahrzeuge, die emissionsfrei betrieben werden, eine signifikante steuerliche Begünstigung vorgesehen ist. Grundsätzlich wird der Sachbezugswert auf Basis des Listenpreises des Fahrzeugs und der jeweils gültigen Tabelle für die Sachbezugswerte ermittelt; für vollständig emissionsfreie Fahrzeuge wird dieser reguläre Sachbezugswert jedoch auf 25 % reduziert, was einer Ermäßigung von 75 % entspricht. Diese Regelung ist in der Sachbezugswerte-Verordnung verankert und zielt darauf ab, die Nutzung von Elektrofahrzeugen im Rahmen der betrieblichen Mobilität zu fördern, wobei die Bemessungsgrundlage weiterhin der Listenpreis ist, jedoch der anzuwendende monatliche Prozentsatz drastisch gesenkt wird. Es ist dabei strikt zu beachten, dass diese Reduktion ausschließlich für Fahrzeuge gilt, die keine Emissionen ausstoßen, sodass Hybridfahrzeuge nicht unter diese spezifische Begünstigung fallen und stattdessen den regulären Sachbezugswerten unterliegen.",Der Sachbezugswert beträgt 0 Euro (Sachbezugsbefreiung).,Sachbezugswerte-V § 4,,,,,,,,
3,64f6a0ab01aab1b9,Können bei DBA-Fällen die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein?,"Beantworte die steuerrechtliche Frage. Nutze den bereitgestellten Gesetzestext als Hauptinformationsquelle, ziehe aber bei Bedarf auch dein allgemeines Wissen hinzu.

Frage:
Können bei DBA-Fällen die wirtschaftliche Zuordnung und nicht allein der spätere Zufluss für die Zuordnung von Einkünften maßgeblich sein?

Gesetzestext:
entsprechende Bilanzansätze sicherzustellen, daß sonstige Änderungen der Gewinnermittlungsgrundsätze (zB hinsichtlich der unternehmensrechtlichen Grundsätze ordnungsmäßiger Buchführung beim Übergang von der Gewinnermittlung gemäß § 4 Abs. 1 oder 3 auf § 5 oder hinsichtlich der Berücksichtigung von Wertminderungen des Betriebsvermögens beim Übergang auf Buchführung) mit dem Wechsel der Gewinnermittlungsart berücksichtigt werden. (Anm.: Z 3 aufgehoben durch BGBl. I Nr. 22/2012 ) 13 . (11) Für Zuwendungen an und von Privatstiftungen gilt folgendes: 1 . 1. Zuwendungen an betriebliche Privatstiftun

Antwort:","Ja. Nach EStR 2000 Rz 19 kann bei Anwendung von Doppelbesteuerungsabkommen dem Kausalitätsprinzip, also der wirtschaftlichen Zuordnung, Vorrang vor dem bloßen Zuflussprinzip zukommen.",EStR 2000 Rz 19,,,,,,,,
4,65373f992e6dba58,Ein Bankangestellter vermittelt in seiner Freizeit seinem Arbeitgeber einen neuen Großkunden und erhält dafür eine einmalige Vermittlungsprovision. Fällt diese unter die Einkünfte aus nichtselbständiger Arbeit?,"Die Frage ist ein bisschen komplex, aber ich werde mich bemühen, eine präzise Antwort zu geben.

Die Vermittlungsprovision des Bankangestellten ist ein Einkommen, das er in seiner Freizeit erhält. Um zu bestimmen, ob es unter die Einkünfte aus nichtselbständiger Arbeit fällt, müssen wir die folgenden Gesetze und Paragraphen berücksichtigen:

* § 15 Abs. 2 Z 1 EStG: Hier ist die Definition von ""Start-Up-Mitarbeiterbeteiligung"" enthalten, die jedoch nicht direkt auf die Vermittlungsprovision anwendbar ist.
* § 30 Abs. 2a Bankwesengesetz: Hier sind die Bestimmungen für die steuerfreie Gewährung von Beteiligungen an Arbeitnehmern enthalten, die jedoch ebenfalls nicht direkt auf die Vermittlungsprovision anwendbar ist.
* § 87 (1) EStG: Hier ist die Bestimmung enthalten, dass Arbeitgeber und Angestellte den Organen des Finanzamtes Einsicht in die L","Ja. Alle Bezüge und Vorteile, die dem Arbeitnehmer aus dem Dienstverhältnis oder einem früheren Dienstverhältnis zufließen, sind Einkünfte aus nichtselbständiger Arbeit. Da die Provision aufgrund der Nähe zum Dienstverhältnis gezahlt wird, ist sie steuerpflichtig.",§ 25 Abs. 1 Z 1 lit. a EStG,,,,,,,,
5,6569a0bb5d66cb92,"""Ein Würstelstand aus Österreich verkauft Frankfurter Würstchen an Touristen aus Frankreich. Wo ist die Leistung steuerpflichtig?""","Die Leistung ist steuerpflichtig, wenn der Verkauf in Österreich erfolgt (§ 10 Abs. 1 Z 1 KStG). 10/12/2019 1. Beantworte die folgende Frage präzise: ""Ein Würstelstand aus Österreich verkauft Frankfurter Würstchen an Touristen aus Frankreich. Wo ist die Leistung","""In Österreich, da es sich um eine Lieferung von Gegenständen handelt, die dort ausgeführt wird, wo die Verschaffung der Verfügungsmacht erfolgt (§ 3 Abs. 1 UStG.)""",§ 3 Abs. 1 UStG 1994,,,,,,,,
6,6590bbfab9a0aad7,"Ein Träger der Sozialversicherung verrechnet Leistungen an Versicherte, an mitversicherte Angehörige, an zum Ersatz von Fürsorgekosten Verpflichtete und an externe Unternehmen, die für eigene Projekte Gesundheitschecks einkaufen. Der Träger vertritt die Ansicht, seine öffentlich rechtliche Stellung erfasse alle diese Umsätze. Zu prüfen ist, welche Leistungsempfänger von der Befreiung gedeckt sind.",Die Befreiung gilt für Leistungen an Versicherte und an mitversicherte Angehörige (§ 6 Abs. 1 Z 1 UStG).,"Steuerfrei sind nur die gesetzlich genannten Umsätze an die privilegierten Personengruppen sowie die Umsätze untereinander. Leistungen an sonstige außenstehende Dritte, wie hier die externen Unternehmen, sind nicht steuerfrei.",§ 6 Abs. 1 Z 7 UStG 1994,,,,,,,,
7,66028d1e19468bfb,Ein Grundstück wird im Rahmen einer Zwangsversteigerung erworben. Was bildet hier die Bemessungsgrundlage für die Grunderwerbsteuer?,Die Bemessungsgrundlage für die Grunderwerbsteuer beim Erwerb eines Grundstücks im Rahmen einer Zwangsversteigerung ist das tatsächliche Erschöpfungswert des Grundstückes (§ 10 BewG).,Gemäß § 5 Abs. 1 Z 4 GrEStG ist beim Erwerb im Versteigerungsverfahren das Meistgebot einschließlich der bestehen bleibenden Rechte die Gegenleistung.,§ 5 Abs. 1 Z 4 GrEStG 1987,,,,,,,,
8,66cbf10940b6cb2d,Mehrere landwirtschaftliche Flächen werden im Rahmen eines behördlichen Zusammenlegungsverfahrens neu zugeordnet. Ist der Grundstückserwerb in diesem Verfahren grunderwerbsteuerfrei?,"Ja, der Grundstückserwerb im Rahmen eines behördlichen Zusammenlegungsverfahrens ist grunderwerbsteuerfrei, wenn die Flächen nach dem GrEStG 1987 §13 Abs 4 als landwirtschaftliche Nutzfläche genutzt werden (§ 13 Abs 4 GrEStG 1987).

### Erklärung:

Das Zusammenlegungsverfahren ist ein Verfahren, bei dem mehrere landwirtschaftliche Flächen zu einem Grundstück zusammengefasst werden. Das Grundstückserwerb im Rahmen dieses Verfahrens ist grunderwerbsteuerfrei, wenn die Flächen nach dem GrEStG 1987 §13 Abs 4 als landwirtschaftliche Nutzfläche genutzt werden.

### Zitierungen:

- GrEStG 1987 §13 Abs 4
- GrEStG 1987 §4
- GrEStG 1987 §5
- GrEStG 1940
- GrEStG 1987 §13 Abs 1",Ja. Der Erwerb eines Grundstückes im Wege eines Zusammenlegungsverfahrens ist gemäß § 3 Abs. 1 Z 4 GrEStG 1987 von der Besteuerung ausgenommen. Für diesen begünstigten Verfahrenstyp ordnet das Gesetz ausdrücklich eine Befreiung an.,§ 3 Abs. 1 Z 4 GrEStG 1987,,,,,,,,
9,6743980ee8898d48,Welche Dokumente unterliegen der Gebührenpflicht nach dem Gebührengesetz?,"Nach dem Gebührengesetz (GebG) unterliegen folgende Dokumente der Gebührenpflicht: - Urkunden, wie z.B. Geburtsurkunden, Heiratsurkunden und Sterbeurkunden - Notarielle Urkunden, wie z.B. Kaufverträge, Testamenten und Eheverträge - Gerichtsurkunden, wie z.B. Scheidungsurteile und Unterhaltsentscheidungen - Amtliche Ausfertigungen von Ver",Bestimmte schriftliche Rechtsgeschäfte wie Mietverträge (für Wohnraum seit 2017 befreit) oder Bürgschaften.,GebG § 33,,,,,,,,
10,67a263adee49e6f0,"Wie lange müssen Rechtsanwälte und Notare die im Rahmen der Selbstberechnung erstellten Unterlagen aufbewahren, und unter welchen Umständen entfällt diese Aufbewahrungspflicht?","Rechtsanwälte und Notare müssen die im Rahmen der Selbstberechnung erstellten Unterlagen für bestimmte Zeit aufbewahren. Diese Pflicht besteht aus folgenden Gründen: 1. **Verantwortungsfähigkeit**: Die Pflicht ist eine Verpflichtung zur Verantwortungsfähigkeit, die sich auf die Verantwortung für den Inhalt der Unterlagen bezieht. 2. **Gesetzliche Vorschriften**: Es gibt keine spezifischen Gesetze, die die Pflichten für die Aufbewahrung von Unterlagen in der Selbstberechnung festlegen. Stattdessen handelt es sich um eine allgemeine Verpflichtung, die durch die gesamte Rechtspf","Gemäß § 15 Abs. 1 GrEStG müssen Parteienvertreter die Bestätigung gemäß § 11 Abs. 3, Abschriften der Erklärungen gemäß § 12 und die über den Erwerbsvorgang ausgefertigten Schriften sieben Jahre lang aufbewahren.Die Aufbewahrungspflicht entfällt jedoch, wenn die Unterlagen in den Urkundensammlungen des Grundbuchs/Firmenbuchs (§ 91b GOG) oder in Urkundenarchiven öffentlicher Körperschaften (§ 91c GOG) abrufbar sind.",§ 15 Abs. 1 GrEStG 1987,,,,,,,,
